NPI,Full_Name,Primary Specialty,Primary Hospital Affiliation,source_hospital_system,HQ_STATE
1255311692,"Loker, James L",Cardiology - Cardiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1760813554,"Lomasney, Daniel Raymond",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1124487806,"Lombardo, Adriane Lynne",Other,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1548649122,"Lombardo, Lauren V",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1558940700,"Lomeo, Katherine Tina",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1548405889,"Lonappan, Linet Palayoor",Hospitalist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1104302488,"Loney, Rebecca Jane",Emergency Medicine,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),BHSH,MI
1578175410,"Long, Harrison Reed",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1922519958,"Long, Jessica ",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1376745745,"Long, Jereme Paul",Emergency Medicine,Corewell Health Watervliet Hospital (FKA Spectrum Health Lakeland Watervliet Hospital),BHSH,MI
1932179132,"Long, Graham W",Surgery - Vascular Surgery,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1578876249,"Long, Allison Marie",Pediatric Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1003973272,"Long, Randi J",Physical Medicine and Rehabilitation,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1437222908,"Long, Patrick M",Emergency Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1518014018,"Loomis, John L",Emergency Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1659341691,"Lopatin, Frederick Louis",Otolaryngology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1083308712,"Lopes Machado, Marina ",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1407627342,"Lopez, Mason Taylor",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1720288095,"Lopez, Regina Rosa",Psychiatry,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,IL
1083820203,"Lopez, Antonio ",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1689368375,"Lopez, Samantha N",Nurse - Nurse Practitioner,Corewell Health Ludington Hospital (FKA Spectrum Health Ludington Hospital),BHSH,MI
1730568452,"Lopez, Frank A",Internal Medicine,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1851617856,"Lopez, Joel Guillermo",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1629700182,"Lopp, Alaina ",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1760143101,"Lord, Olivia ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1043870751,"Lore, Al Vito",Obstetrics/Gynecology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1023414653,"Loree, Courtney Mae",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1710989363,"Lorelli, David R",Surgery - Vascular Surgery,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1346502788,"Lorenz, Nicholas Josef",Physician Assistant,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1558515957,"Loret De Mola, Rebecca Marie",Oncology - Pediatric Hematology/Oncology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1033603550,"Lorrain, Gregory ",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1205658457,"Los, Riley ",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1255460697,"Losey, Jennifer Lee",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1255709234,"Losey, Nancy A",Psychology - Clinical Psychologist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1285149609,"Losey, Jonathon William",Physician Assistant,Corewell Health Zeeland Hospital (FKA Spectrum Health Zeeland Community Hospital),BHSH,MI
1013288448,"Losiniecki, Kelly Mae",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,IN
1043628449,"Loss, Dana Lynn",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1063973980,"Loss, Thomas Joseph",Internal Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1831911379,"Lossing, Emily Deann",Physician Assistant,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1669993168,"Losty, Jaclyn ",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1891270237,"Lotarski, Jennifer Aaron",Nurse - Nurse Practitioner,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1881889053,"Lotterman, Brent Stephen",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1336593912,"Lou, Linda ",Emergency Medicine,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),BHSH,MI
1386804151,"Louis, Sudad L",Neurology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1871556803,"Loush, Mark Robert",Social Worker - Licensed Clinical Social Worker,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1912988569,"Love, Joseph J",Obstetrics/Gynecology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1396298337,"Love, Margaret Ellen",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1487917217,"Love, Mary Joy Nienhuis",Nurse - Certified Nurse Midwife,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1124779095,"Love, Laura Nicole",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1013506484,"Loveless, Victoria ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1932483427,"Lovell, Laura M",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1760410534,"Lovell, Keith ",Physician Assistant,Corewell Health Watervliet Hospital (FKA Spectrum Health Lakeland Watervliet Hospital),BHSH,MI
1245345503,"Lovell, Randy F R",Surgery - Orthopedic Surgery,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1487079778,"Loveridge, Kristian ",Radiology - Diagnostic Radiology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1366064958,"Loving, Bailey Alexander",Radiology - Radiation Oncology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,CA
1598777047,"Lovy, Jonathan ",Internal Medicine,Corewell Health Trenton Hospital (FKA Beaumont Hospital - Trenton),BHSH,MI
1982625315,"Lowe, Nicole ",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1760631766,"Lowe, Raluca M",Family Practice,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1871370551,"Lowe, Jacqueline Veronica",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1891216974,"Lowe, Jordan Russell",Obstetrics/Gynecology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1063636116,"Lowery, Julianne A",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1235119975,"Lowery, Lisa M",Adolescent Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1710951488,"Lowing, Kendra Lynn",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1689679185,"Lown, Kenneth S",Gastroenterology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1558673145,"Lowry, Valerie Lynn",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1275742389,"Loyaga-Rendon, Renzo Ygor",Cardiology - Cardiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1174515167,"Loyd, Benjamin P",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1932851631,"Loza, Ana Cecilia",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1417640327,"Lozo, Tijana ",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1104501121,"Lozon, Linsey ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1760848634,"Lozon, Tricia Irene",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1003012634,"Lu, Dunyue ",Psychiatry,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1669717146,"Lubas, Patrycja ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1033746565,"Lubbers, Samantha Nicole",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1063188647,"Lubbers, Kelly Jo",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1023116068,"Lucas, Stephenie M",Internal Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1821292616,"Lucas, Steven Mark",Urology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1467980730,"Lucas, Jacob Charles",Otolaryngology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1750362612,"Lucas, Laura E",Obstetrics/Gynecology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1134359649,"Lucas, Brooke Ann",Obstetrics/Gynecology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1801494000,"Lucero, Sarah Puchala",Physician Assistant,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1417799792,"Lucey, Patrick Daniel",Emergency Medicine,Corewell Health Trenton Hospital (FKA Beaumont Hospital - Trenton),BHSH,MI
1124069703,"Luchtefeld, Martin A",Surgery - Colorectal Surgery (formerly proctology),Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1629317888,"Luciano, Miguel A",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1326015892,"Lucky, Corianna L",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1790442168,"Lucky, Roneidra Dionne-Hill",Nurse - Certified Nurse Midwife,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1528403540,"Ludema, Kristen E",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1497798268,"Ludema, Kelly D",Radiology - Diagnostic Radiology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1114172921,"Luders, Rebecca Ann",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1093283327,"Ludington, Cutler Erhardt",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1598164725,"Ludmer, Collin Mario",Physician Assistant,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),BHSH,MI
1669039749,"Ludwig, Leah ",Pediatric Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1518947878,"Lueder, Frederick ",Neonatal-Perinatal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1114536232,"Lugger, Suzanne Marie",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1912088691,"Lujan, David T",Psychiatry,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1871306118,"Lukas, Mackenzie Faith",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1972217693,"Lukas, Taylor Grace",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),BHSH,MI
1609354489,"Luke, Tricia Maria Vanderbilt",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1447771506,"Luketich, William L",Emergency Medicine,Corewell Health Taylor Hospital (FKA Beaumont Hospital - Taylor),BHSH,MI
1295826477,"Lukomski, Angela Patricia",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1992936785,"Lukose, Alina ",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,TX
1336704303,"Lula, Jennifer Jacqueline",Emergency Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1316911498,"Lulek, James Randolph",Surgery - General Surgery,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1669440020,"Lulgjuraj, Mary A",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1700853447,"Lumberg, Michael S",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1730283433,"Lumley, Alicia G",Neurology,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1356916076,"Lumley, Lauren Elizabeth",Family Practice,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1669678793,"Lumley, Christopher Robert",Surgery - Plastic and Reconstructive Surgery,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1942086046,"Lumsden, Mitchell ",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1689629693,"Lund, Kelli Rae",Pediatric Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1750772422,"Lund, Nina Calantone",Emergency Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1013985308,"Lundblad, Thomas C",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1467513234,"Lundeen, Peter B",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1144636960,"Lundy, Nicole M",Emergency Medicine,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),BHSH,MI
1942461447,"Luniova, Anastasia ",Neurology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1952932147,"Luoma, Denton M",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1669791539,"Luoma, Kassandra L",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1568479350,"Lupo, Jessica De Marie",Chiropractic,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1366487308,"Lupovitch, Jeffrey Robert",Ophthalmology,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1023118189,"Lupu, Mihaela A",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1760468490,"Lupu, Viorel C",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1386877736,"Luqman, Ali ",Surgery - Neurosurgery,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1790076057,"Luria, Cathryn Janine",Allergy/Immunology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
