Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Villa at City Center (FKA Warren Geriatric Village),Warren,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Holland Pediatric Associates,Holland,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Pine Ridge (FKA Lakeland Continuing Care Center),Stevensville,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Valley OB GYN Clinic PC,Saginaw,22,20,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Metro Detroit Endocrinology Center,Dearborn,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Notting Hill of West Bloomfield,West Bloomfield,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
The Orchards at Warren (AKA Advantage Living Center Warren),Warren,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Metropolitan Nephrologists PC,Warren,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
Maple Manor Rehab and Neuro Center - Wayne,Wayne,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,469.0,Low
McLaren Imaging Center - Flint,Flint,54,49,90.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.148,18.148,470.0,Low
Centria Healthcare,Farmington Hills,727,27,3.71,26,15,57.69,6138.47,409.231333333,1982.08,197,3.0384615384615383,0.0,0.0,0,0,0,0.09153283756164816,17.307,0.0,0.742,18.140532837561647,471.0,Low
Eastwood Nursing Center,Negaunee,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2924566.8521,5557.0,6,"ELIQUIS: $1.2M, XARELTO: $0.7M, TRULICITY: $0.5M",6,0.0,0.0,0.10433465618890964,18.0,18.10433465618891,472.0,Low
MDs Live Now - Midtown Transitional Care Unit (FKA Detroit Medical Consultants PC),Detroit,21,19,90.48,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.096,18.096,473.0,Low
Scheurer Health Physicians,Pigeon,21,19,90.48,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.096,18.096,473.0,Low
Oscar G Johnson VA Medical Center (AKA Iron Mountain VA Medical Center),Iron Mountain,189,72,38.1,23,8,34.78,1394.02,174.2525,520.62,29,0.8695652173913045,0.0,0.0,0,0,0,0.03897508445237352,10.434,0.0,7.62,18.092975084452373,474.0,Low
Tukel Eye Center,Dearborn,52,47,90.38,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.076,18.076,475.0,Low
Marquette Medical Care Facility,Ishpeming,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1123743.2585,1628.0,5,"JARDIANCE: $0.3M, TRULICITY: $0.3M, ELIQUIS: $0.2M",1,0.0,0.0,0.04008982268126779,18.0,18.040089822681267,476.0,Low
Genesys Hurley Cancer Institute,Flint,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Dearborn Cardiology (AKA Elias H Kassab MD),Dearborn,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Comprehensive Breast Care PLLC,Troy,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Spectrum Health Big Rapids Hospital Family Medicine - Big Rapids,Big Rapids,30,27,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Michigan Surgery Specialists PC,Warren,30,27,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
MediLodge of Traverse City (FKA Tendercare Traverse City),Traverse City,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Green Tree Pediatrics,Chelsea,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Spectrum Health Belding Family Medicine,Belding,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
1st Choice Urgent Care - Dearborn West (FKA 1st Choice Urgent Care - Dearborn),Dearborn,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Hillsdale Hospital McGuire & MacRitchie Skilled Nursing Units,Hillsdale,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Clarity Eyecare,Birmingham,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Prudenville Community Health Center,Prudenville,20,18,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Critical Care Medicine Associates Pc (AKA Ccma Beaumont Pllc),Dearborn,20,18,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Regional Medical Imaging,Flint,20,18,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Senior Care Medical Group PLLC,Dearborn,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
DaVita Troy Dialysis,Sterling Heights,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Beaconshire Nursing Centre,Detroit,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Chronic Pain Institute (AKA Kuldip S Deogun MD PC),Sterling Heights,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Mission Point Nursing & Physical Rehabilitation Center of Woodward (FKA the Bay at Woodward Health and Rehabilitation Center),Detroit,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
St Francis Home Rehab & Skilled Nursing (FKA St Francis Home),Saginaw,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Brookville Pediatric & Internal Medicine PC,Rockford,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Elara Caring Hospice - Jackson (FKA Great Lakes Caring Hospice - Jackson),Jackson,20,18,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Montcalm Area Health Center,Greenville,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Regency at Canton,Canton,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Kidney & Hypertension Consultants PC,Flint,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Michigan Pediatric ENT Associates PLLC,Clinton Township,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Regency at Lansing West,Lansing,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Mission Point of Grandville,Grandville,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Wellspring - Frankenmuth Campus (FKA Frankenmuth Senior Services),Frankenmuth,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
West Michigan Dermatology,Holland,20,18,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Mercy Health Physicians Partners-Sable Point Family Care,Ludington,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.0,18.0,477.0,Low
Michigan Kidney Consultants PC,Sterling Heights,39,35,89.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.948,17.948,478.0,Low
Trinity Health IHA Urgent Care - Dominos Farms (FKA IHA Urgent Care - Dominos Farms),Ann Arbor,107,96,89.72,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.944,17.944,479.0,Low
Premier Radiology,Kalamazoo,297,266,89.56,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.912000000000003,17.912000000000003,480.0,Low
Rivergate Terrace,Riverview,19,17,89.47,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.894,17.894,481.0,Low
Straith Hospital for Special Surgery,Southfield,94,84,89.36,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.872,17.872,482.0,Low
Havenwyck Hospital,Auburn Hills,37,33,89.19,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.838,17.838,483.0,Low
Ohioans Home Healthcare - Monroe,Monroe,18,16,88.89,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.778,17.778,484.0,Low
Munson Healthcare Cadillac OB/GYN,Cadillac,18,16,88.89,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.778,17.778,484.0,Low
Mercy Home Health Care - Madison Heights,Troy,18,16,88.89,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.778,17.778,484.0,Low
Allegria Village - Skilled Nursing (FKA Henry Ford Village - Skilled Nursing),Dearborn,17,15,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,3336944.34429,4607.0,7,"ELIQUIS: $1.2M, JARDIANCE: $1M, TRULICITY: $0.5M",6,0.0,0.0,0.1190463266835656,17.648,17.767046326683566,485.0,Low
HarmonyCares Home Health - Troy (FKA Pinnacle Senior Care - Troy),Troy,26,23,88.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.692,17.692,486.0,Low
Muskegon Surgical Associates PLC,Muskegon,26,23,88.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.692,17.692,486.0,Low
Diversified Physical Therapy,Frankenmuth,85,75,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,1181243.5656,1465.0,5,"ELIQUIS: $0.4M, OZEMPIC: $0.3M, TRULICITY: $0.2M",4,0.0,0.0,0.0421411605632271,17.648,17.690141160563225,487.0,Low
MyMichigan Medical Center West Branch (FKA MidMichigan Medical Center - West Branch),West Branch,455,402,88.35,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.669999999999998,17.669999999999998,488.0,Low
SKLD - Bloomfield Hills (FKA Bloomfield Hills Skilled Nursing),Bloomfield Hills,17,15,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.648,17.648,489.0,Low
Michigan Home Health Services,Farmington,17,15,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.648,17.648,489.0,Low
Oak Park Urgent Care PLLC,Oak Park,17,15,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.648,17.648,489.0,Low
Michigan Eye Institute (AKA Diskin Diskin AND Keoleian PC),Flint,17,15,88.24,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.648,17.648,489.0,Low
LMT Rehabilitation Associates PC,Royal Oak,25,22,88.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.6,17.6,490.0,Low
The Wellness Plan,Detroit,16,14,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,1596986.30199,2076.0,6,"TRULICITY: $0.8M, JARDIANCE: $0.4M, ELIQUIS: $0.2M",3,0.0,0.0,0.05697288698901918,17.5,17.55697288698902,491.0,Low
Munson Healthcare Otsego Memorial Hospital,Gaylord,620,544,87.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.548,17.548,492.0,Low
Farmington Medical Clinic,Farmington Hills,23,20,86.96,0,0,0.0,0.0,0.0,0.0,0,0.0,3965078.6085,5050.0,5,"JARDIANCE: $1.3M, ELIQUIS: $1.3M, TRULICITY: $0.8M",3,0.0,0.0,0.14145517415093176,17.392,17.53345517415093,493.0,Low
Northsport Physical Therapy and Rehabilitation PC,Fairview,24,21,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
Evergreen Health & Rehabilitation Center (AKA OptalisHealth & Rehabilitation Center),Southfield,24,21,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
Scheurer Family Medical Center Walk-In Clinic (FKA Redi Care Clinic),Pigeon,24,21,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
Marshfield Medical Center Dickinson Physicians,Iron Mountain,72,63,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
Mercy Health Physician Partners Lakeshore Medical Whitehall,Whitehall,16,14,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
The Upper Peninsula Surgery Center (AKA UP Surgery Center at Upper Peninsula Medical Center),Marquette,24,21,87.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.5,17.5,494.0,Low
Detroit Medical Center Physicians (FKA Detroit Medical Services PLC),Detroit,31,27,87.1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.42,17.42,495.0,Low
UP Health System Physicians,Ishpeming,153,133,86.93,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.386000000000003,17.386000000000003,496.0,Low
Great Lakes Bay Health Centers,Bay City,15,13,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,1092386.94058,1295.0,5,"TRULICITY: $0.4M, JARDIANCE: $0.3M, OZEMPIC: $0.2M",3,0.0,0.0,0.038971178172531665,17.334,17.37297117817253,497.0,Low
Michigan Health Specialists (AKA PHPhysician Coverage Services PC),Flint,28,24,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,5419145.3209,6271.0,5,"TRULICITY: $2.8M, OZEMPIC: $1.3M, JARDIANCE: $0.7M",9,0.0,0.0,0.1933293689244437,17.142,17.335329368924445,498.0,Low
Npalliative (FKA Chronic Care Management),Traverse City,15,13,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
Lakes Urgent Care - West Bloomfield,West Bloomfield,30,26,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
Spectrum Health Gerber Memorial Multispeciality,Fremont,30,26,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
Upper Great Lakes Family Health Center,Hancock,45,39,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
Four Seasons Rehabilitation and Nursing,Westland,15,13,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
Premier Cardiovascular Specialists PC,Dearborn,15,13,86.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.334,17.334,499.0,Low
EPIC Health (FKA EPIC Primary Care),Clawson,50,43,86.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.2,17.2,500.0,Low
Surgery Center at Health Park,Grand Blanc,78,67,85.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.180000000000003,17.180000000000003,501.0,Low
Grand River Surgery Center,East Lansing,21,18,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Get Well Urgent Care - Sterling Heights,Sterling Heights,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Downriver Medical Associates,Wyandotte,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Get Well Urgent Care of Detroit,Detroit,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
SKLD - Plymouth (FKA Heartland Health Care Center Plymouth),Plymouth,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Mohammad Saleh MD PC,Dearborn,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Regency at Waterford,Waterford,14,12,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Kresge Rehabilitation Center at Chelsea Retirement Community,Chelsea,21,18,85.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.142,17.142,502.0,Low
Southfield Radiology Associates PLLC,Novi,34,29,85.29,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.058000000000003,17.058000000000003,503.0,Low
Belle Fountain Nursing and Rehabilitation Center,Riverview,20,17,85.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,17.0,17.0,504.0,Low
Bridgeport Community Health Center,Bridgeport,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,7568147.75222,8661.0,6,"TRULICITY: $3.1M, OZEMPIC: $1.6M, JARDIANCE: $1.5M",8,0.0,0.0,0.26999556982181905,16.665999999999997,16.935995569821817,505.0,Low
Ortonville Foot Ankle and Wound Clinic,Ortonville,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
MediLodge of Port Huron,Fort Gratiot,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
Main Street Internal Medicine and Pediatrics,Fremont,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
Kidney Consultants of Michigan (FKA Innovation Medicine PLLC),Roseville,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
McLaren Thumb Region Primary Care - Bad Axe,Bad Axe,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
Mission Point Nursing & Physical Rehabilitation Center of Clinton Township (FKA Clinton-Aire Healthcare Center),Clinton Township,13,11,84.62,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.924,16.924,506.0,Low
Lakewood Family Medicine PLC,Holland,19,16,84.21,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.842,16.842,507.0,Low
InterCare Women and 39 s Health Center,Benton Harbor,19,16,84.21,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.842,16.842,507.0,Low
Hamilton Community Health Network - Main Health Clinic,Flint,18,15,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,2561199.0044,3089.0,6,"TRULICITY: $1.4M, ELIQUIS: $0.4M, JARDIANCE: $0.4M",6,0.0,0.0,0.09137141705739149,16.665999999999997,16.75737141705739,508.0,Low
UP Health System - Portage Dialysis Center (FKA Portage Health),Hancock,37,31,83.78,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.756,16.756,509.0,Low
Mackinac Straits Health System Physicians,Saint Ignace,61,51,83.61,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.721999999999998,16.721999999999998,510.0,Low
AMD Urgent Care PLLC,Clio,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,1297307.98448,1562.0,6,"ELIQUIS: $0.4M, TRULICITY: $0.3M, ENBREL: $0.3M",2,0.0,0.0,0.0462817878260011,16.665999999999997,16.712281787825997,511.0,Low
Raybrook - Skilled Nursing,Grand Rapids,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Treetop Adult Care,Southfield,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Michigan Specialty Surgery Center,Clarkston,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Metropolitan Eye Center,Saint Clair Shores,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Mission Point Nursing & Physical Rehabilitation Center of Flint (FKA Heritage Manor Healthcare Center),Flint,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Get Well Urgent Care - Lincoln Park (FKA Get Well Urgent Care - Downriver),Lincoln Park,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Providence Gastroenterology,Novi,30,25,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Aerius Health Center,Riverview,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
MediLodge of Westwood,Kalamazoo,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Ingham County Medical Care Facility,Okemos,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
MediLodge of Montrose,Montrose,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
MediLodge of Marshall,Marshall,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Cereal City Pediatrics,Battle Creek,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Faith Hospice,Byron Center,12,10,83.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.665999999999997,16.665999999999997,512.0,Low
Eastpointe Radiologists,Clinton Township,76,17,22.37,15,6,40.0,4125.35,687.558333333,2228.78,76,1.0666666666666669,0.0,0.0,0,0,0,0.1537862820194078,12.0,0.0,4.474,16.627786282019407,513.0,Low
Family Medicine of Michigan (AKA David J Smith MD PC),Grand Ledge,17,14,82.35,0,0,0.0,0.0,0.0,0.0,0,0.0,4119551.71421,2514.0,8,"STELARA: $2M, JARDIANCE: $0.6M, OZEMPIC: $0.5M",4,0.0,0.0,0.1469660409526645,16.47,16.616966040952665,514.0,Low
