Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
West Michigan Surgical Center,Zeeland,30,22,73.33,22,20,90.91,80855.47,4042.7735,44481.27,616,6.954545454545455,0.0,0.0,0,0,0,0.37569287895745407,27.273,0.0,14.665999999999999,42.31469287895745,710.0,Medium
Corewell Health Family Medicine X-Ray - Sparta (FKA SHMG Family Medicine - Sparta Imaging),Sparta,23,14,60.87,14,14,100.0,2473.31,176.665,482.37,121,3.4999999999999996,9102293.35829,13025.0,5,"TRULICITY: $4.4M, ELIQUIS: $1.6M, JARDIANCE: $1.3M",14,0.016417388325370846,30.0,0.09185892477319461,12.174,42.28227631309856,711.0,Medium
Corewell Health Ludington Hospital Primary Care - Lawndale (FKA Spectrum Health Ludington Hospital Family and Internal Medicine),Ludington,11,10,90.91,10,8,80.0,1550.87,193.85875,654.42,53,2.7,6164738.26098,7344.0,5,"TRULICITY: $2.3M, ELIQUIS: $1.5M, OZEMPIC: $1M",9,0.018015194741578613,24.0,0.06221357693839276,18.182000000000002,42.26222877167997,712.0,Medium
DaVita Dearborn Dialysis,Dearborn,21,10,47.62,10,10,100.0,289477.25,28947.725,269038.7,2248,19.4,3119331.64775,4308.0,5,"JARDIANCE: $1.8M, TRULICITY: $0.6M, OZEMPIC: $0.4M",10,2.6900973167353226,30.0,0.03147980842787766,9.524,42.2455771251632,713.0,Medium
Covenant Community Care Inc,Detroit,11,10,90.91,10,8,80.0,641.68,80.21,367.21,35,1.9000000000000001,4446364.43439,5254.0,5,"TRULICITY: $2.1M, JARDIANCE: $1.1M, OZEMPIC: $0.8M",10,0.007453874381331873,24.0,0.04487201631672857,18.182000000000002,42.23432589069806,714.0,Medium
Regency at Waterford,Waterford,14,12,85.71,12,10,83.33,6644.79,664.479,2994.19,223,4.5,1832717.34737,4290.0,5,"ELIQUIS: $1M, JARDIANCE: $0.5M, XARELTO: $0.2M",8,0.061749694489876855,24.999,0.01849549759778528,17.142,42.221245192087665,715.0,Medium
Trinity Health Medical Group (FKA Mercy Health Physician Partners),Grandville,1010,894,88.51,894,637,71.25,2682384.45,4210.964599686,249045.74,18183,5.278523489932885,267641297.05522,333115.0,8,"TRULICITY: $80.8M, ELIQUIS: $69.9M, OZEMPIC: $35.7M",651,0.3913227920495562,21.375,2.7009942225169485,17.701999999999998,42.1693170145665,716.0,Medium
Premier Hospice,Troy,11,11,100.0,11,8,72.73,26093.66,3261.7075,10928.21,1304,13.181818181818183,4030166.64343,10195.0,6,"ELIQUIS: $1.4M, TRULICITY: $0.8M, JARDIANCE: $0.7M",10,0.3031088140337618,21.819000000000003,0.040671813129941066,20.0,42.162780627163706,717.0,Medium
Battle Creek Endoscopy Center,Battle Creek,20,12,60.0,12,12,100.0,14309.03,1192.419166667,4329.53,752,13.333333333333332,3388584.13534,281.0,5,"STELARA: $3.4M, HUMIRA: $0M, XARELTO: $0M",4,0.11081090485261505,30.0,0.03419706253395405,12.0,42.145007967386576,718.0,Medium
Compassus Hospice - Detroit,Farmington Hills,14,13,92.86,13,10,76.92,38246.31,3824.631,15732.37,2048,17.692307692307693,8625233.29006,16744.0,8,"ELIQUIS: $3.6M, TRULICITY: $1.5M, JARDIANCE: $1.3M",13,0.35542100771659024,23.076,0.08704450897764973,18.572,42.09046551669424,719.0,Medium
Ascension Borgess Hospital,Kalamazoo,1289,1041,80.76,1041,768,73.78,4887008.52,6363.29234375,1175955.05,37823,6.897214217098944,317201817.29557,400457.0,8,"ELIQUIS: $74.2M, TRULICITY: $69.7M, OZEMPIC: $62.9M",681,0.5913375113078592,22.134,3.201151262207655,16.152,42.07848877351552,720.0,Medium
Pure Home Health Care (FKA New Passion Home Care),Grand Rapids,98,96,97.96,96,69,71.88,112259.64,1626.951304348,24596.7,4174,6.75,76166496.94206,103634.0,8,"TRULICITY: $30.2M, ELIQUIS: $14.1M, OZEMPIC: $12.9M",87,0.15119175473325064,21.564,0.7686604064970343,19.592,42.07585216123029,721.0,Medium
Harbor Health Home Care,Marine City,39,39,100.0,39,28,71.79,72902.62,2603.665,9660.83,3879,14.948717948717949,29353597.5782,41185.0,7,"OZEMPIC: $8M, ELIQUIS: $7.3M, TRULICITY: $6.4M",33,0.24195726020534164,21.537000000000003,0.29623192811103355,20.0,42.07518918831638,722.0,Medium
Great Lakes Bay Surgery & Endoscopy Center,Midland,35,23,65.71,23,22,95.65,17244.11,783.823181818,3689.12,884,7.304347826086957,11987967.20573,888.0,7,"STELARA: $11.8M, HUMIRA: $0.1M, XARELTO: $0M",8,0.07284028842347869,28.695,0.12098069512687658,13.141999999999998,42.030820983550356,723.0,Medium
Trinity Health Livingston Hospital (FKA St Joseph Mercy Livingston Hospital),Howell,1006,911,90.56,911,575,63.12,12993650.46,22597.652973913,4442860.9,33600,5.627881448957191,283921135.28515,305206.0,8,"ELIQUIS: $83.1M, TRULICITY: $42.9M, OZEMPIC: $41.3M",597,2.099988362803617,18.936,2.865287810563188,18.112000000000002,42.013276173366805,724.0,Medium
Hope Home Health Care Services,Southfield,25,24,96.0,24,18,75.0,24257.27,1347.626111111,6528.75,808,8.166666666666666,14995851.72569,20797.0,6,"ELIQUIS: $4.4M, TRULICITY: $3.5M, OZEMPIC: $3.1M",22,0.12523420702186988,22.5,0.15133579652490156,19.2,41.97657000354677,725.0,Medium
Allegria Village - Skilled Nursing (FKA Henry Ford Village - Skilled Nursing),Dearborn,17,15,88.24,15,12,80.0,26970.43,2247.535833333,14775.59,1699,12.133333333333333,11081529.36161,15359.0,7,"ELIQUIS: $3M, JARDIANCE: $2.8M, OZEMPIC: $2.2M",14,0.20886235842421436,24.0,0.1118330657924779,17.648,41.96869542421669,726.0,Medium
Mt Pleasant Surgery Center,Mount Pleasant,22,15,68.18,15,14,93.33,48973.23,3498.087857143,24503.05,417,5.866666666666666,0.0,0.0,0,0,0,0.32507552003498713,27.999000000000002,0.0,13.636000000000001,41.96007552003499,727.0,Medium
Lansing Surgery Center,Lansing,22,12,54.55,12,12,100.0,107352.63,8946.0525,72828.85,1922,22.166666666666668,15206858.555,1217.0,5,"STELARA: $15.2M, HUMIRA: $0M, ELIQUIS: $0M",8,0.8313520950479986,30.0,0.15346524453292082,10.91,41.89481733958092,728.0,Medium
MyMichigan Health Physicians (FKA MyMichigan Medical Group),Midland,1248,1071,85.82,1071,769,71.8,2455319.3,3192.872951886,364276.03,19825,4.80485527544351,286163051.25577,326830.0,8,"TRULICITY: $80.5M, ELIQUIS: $75.8M, OZEMPIC: $45.3M",751,0.2967120545930748,21.54,2.8879128768389792,17.163999999999998,41.88862493143205,729.0,Medium
Answer Health (FKA Physicians Organization of West Michigan),Grand Rapids,1582,1096,69.28,1096,909,82.94,11551745.12,12708.190451045,1496725.41,77228,11.64233576642335,191848869.67611,234606.0,8,"TRULICITY: $46M, ELIQUIS: $45.4M, XARELTO: $23.6M",554,1.1809656556056687,24.882,1.9361088677008922,13.856,41.85507452330656,730.0,Medium
Allure Medical,Ann Arbor,16,11,68.75,11,10,90.91,81422.62,8142.262,69964.08,568,9.0,0.0,0.0,0,0,0,0.7566562539320787,27.273,0.0,13.75,41.779656253932075,731.0,Medium
Precision Surgery Center,Macomb,45,28,62.22,28,26,92.86,408318.81,15704.569615385,181466.24,1369,8.464285714285714,0.0,0.0,0,0,0,1.4594176427622643,27.858,0.0,12.443999999999999,41.76141764276227,732.0,Medium
Genesys Ambulatory Surgery Center,Westland,22,15,68.18,15,14,93.33,16401.7,1171.55,5605.82,299,10.4,0.0,0.0,0,0,0,0.10887154384053555,27.999000000000002,0.0,13.636000000000001,41.74387154384054,733.0,Medium
MediLodge of Grand Blanc,Grand Blanc,16,16,100.0,16,11,68.75,125513.12,11410.283636364,96918.59,1584,15.875000000000002,2684699.47144,4224.0,7,"ELIQUIS: $1.4M, XARELTO: $0.6M, OZEMPIC: $0.2M",15,1.0603518374370267,20.625,0.027093568299579866,20.0,41.7124454057366,734.0,Medium
Internal Medicine Physicians Acute Care Team - IMPACT (AKA Fadi Salloum MD),Pontiac,25,20,80.0,20,17,85.0,25040.0,1472.941176471,11270.45,584,8.0,5610631.13646,10536.0,6,"ELIQUIS: $1.9M, JARDIANCE: $1.5M, TRULICITY: $1.2M",20,0.13687967211701804,25.5,0.056621614268763304,16.0,41.69350128638578,735.0,Medium
UP Health System Physicians,Ishpeming,153,133,86.93,133,106,79.7,105176.08,992.227169811,18455.58,2063,4.894736842105263,27435805.02011,36153.0,8,"OZEMPIC: $6.6M, JARDIANCE: $5.6M, ELIQUIS: $5.3M",98,0.09220716471157765,23.91,0.2768778647569079,17.386000000000003,41.665085029468486,736.0,Medium
Aspirus at Home - Hancock (FKA Aspirus Keweenaw Home Health & Hospice),Hancock,35,35,100.0,35,25,71.43,21237.54,849.5016,14475.57,291,3.857142857142858,12432979.58464,16284.0,8,"TRULICITY: $3.3M, ELIQUIS: $3M, JARDIANCE: $2.4M",34,0.07894375031966636,21.429000000000002,0.1254716906406834,20.0,41.63341544096035,737.0,Medium
UP Health System - Marquette (FKA Marquette General Hospital),Marquette,747,588,78.71,588,482,81.97,1127633.05,2339.487655602,189711.52,12737,5.556122448979592,106928226.42483,137189.0,8,"ELIQUIS: $29.9M, OZEMPIC: $18.5M, XARELTO: $17.3M",418,0.2174073943589816,24.591,1.0791029821450233,15.741999999999997,41.629510376504,738.0,Medium
Orthopaedic Surgical Institute,Rochester Hills,30,19,63.33,19,17,89.47,378398.2,22258.717647059,361633.12,398,4.684210526315789,0.0,0.0,0,0,0,2.0684912757849743,26.840999999999998,0.0,12.666,41.57549127578497,739.0,Medium
Foot and Ankle Specialty Clinic,Dearborn,14,10,71.43,10,9,90.0,21992.5,2443.611111111,13020.46,271,7.800000000000001,0.0,0.0,0,0,0,0.22708353396145364,27.0,0.0,14.286000000000001,41.513083533961456,740.0,Medium
St Mary Rehabilitation Services LLC,Clinton Township,51,29,56.86,29,27,93.1,641718.13,23767.338148148,470768.37,2157,18.379310344827587,0.0,0.0,0,0,0,2.2086866093371413,27.93,0.0,11.372,41.51068660933714,741.0,Medium
Corewell Health South (FKA Spectrum Health Lakeland),Saint Joseph,704,533,75.71,533,437,81.99,1134614.8,2596.372540046,307363.88,19810,7.737335834896812,150075432.54894,180208.0,8,"TRULICITY: $34.3M, ELIQUIS: $33.2M, JARDIANCE: $25.4M",301,0.2412795756220227,24.596999999999998,1.5145378561395413,15.141999999999998,41.49481743176156,742.0,Medium
Great Lakes Medicine,Shelby Township,31,25,80.65,25,21,84.0,21902.65,1042.983333333,6980.62,543,6.4799999999999995,2228740.07063,5819.0,5,"ELIQUIS: $1.1M, JARDIANCE: $0.4M, TRULICITY: $0.3M",21,0.09692390909471352,25.2,0.022492097148302314,16.130000000000003,41.44941600624301,743.0,Medium
Marvin & Betty Danto Health Care Center (FKA ProMedica Marvin & Betty Danto Health Care Center),West Bloomfield,17,16,94.12,16,12,75.0,6230.18,519.181666667,2275.3,262,5.375,1588188.117814,4991.0,6,"ELIQUIS: $0.8M, OZEMPIC: $0.4M, XARELTO: $0.2M",12,0.04824728742583637,22.5,0.016027746755391897,18.824,41.388275034181234,744.0,Medium
MyMichigan Medical Center Alma (FKA MidMichigan Medical Center - Gratiot),Alma,514,451,87.74,451,324,71.84,1873726.15,5783.105401235,593740.6,14625,6.596452328159644,173441141.04064,177074.0,8,"ELIQUIS: $50.8M, TRULICITY: $35.9M, STELARA: $20.9M",324,0.5374210347189572,21.552,1.750340941595654,17.548,41.38776197631461,745.0,Medium
Orthopaedic Associates of Michigan,Grand Rapids,93,54,58.06,54,44,81.48,2524125.63,57366.491590909,991385.24,1968,5.351851851851852,0.0,0.0,0,0,0,5.331038798358895,24.444000000000003,0.0,11.612,41.3870387983589,746.0,Medium
Lapeer County Surgery Center LLC,Lapeer,26,16,61.54,16,15,93.75,138654.46,9243.630666667,71732.44,1382,11.875,1736816.07834,296.0,5,"STELARA: $1.7M, ELIQUIS: $0M, XARELTO: $0M",8,0.8590058822685803,28.125,0.017527676949656262,12.308,41.30953355921824,747.0,Medium
Corewell Health Blodgett Hospital (FKA Spectrum Health Blodgett Hospital),Grand Rapids,37,23,62.16,23,22,95.65,33791.09,1535.958636364,4125.79,1372,15.434782608695652,0.0,0.0,0,0,0,0.14273585251688145,28.695,0.0,12.431999999999999,41.26973585251688,748.0,Medium
Mercy Health Physician Partners Lakeshore Medical Whitehall,Whitehall,16,14,87.5,14,11,78.57,8719.96,792.723636364,2493.5,514,9.214285714285714,9748135.80398,12632.0,7,"TRULICITY: $3M, ELIQUIS: $2.6M, JARDIANCE: $1.8M",13,0.073667403123923,23.570999999999998,0.09837666599496502,17.5,41.24304406911889,749.0,Medium
Packard Health Carpenter,Ann Arbor,23,21,91.3,21,16,76.19,4871.29,304.455625,2021.28,212,3.4761904761904763,9056574.81206,11380.0,7,"JARDIANCE: $2.8M, TRULICITY: $2.5M, ELIQUIS: $1.7M",19,0.028292905914971748,22.857,0.09139754033593557,18.259999999999998,41.236690446250904,750.0,Medium
Rochester Internists PLLC,Rochester Hills,13,12,92.31,12,9,75.0,21543.61,2393.734444444,7336.01,869,13.5,3071081.64885,3763.0,5,"JARDIANCE: $1M, OZEMPIC: $0.9M, ELIQUIS: $0.8M",6,0.22244852077238272,22.5,0.03099287696513535,18.462,41.21544139773752,751.0,Medium
Packard Health,Ann Arbor,20,19,95.0,19,14,73.68,2744.22,196.015714286,1494.72,116,3.2631578947368425,8389160.87907,10573.0,7,"JARDIANCE: $2.5M, TRULICITY: $2.3M, ELIQUIS: $1.6M",19,0.018215640332313723,22.104000000000003,0.08466210302910854,19.0,41.206877743361424,752.0,Medium
Metro Vein Centers (AKA A and G Aesthetics PLLC),Dearborn,24,13,54.17,13,13,100.0,48891.82,3760.909230769,29290.15,685,7.307692307692308,0.0,0.0,0,0,0,0.3494993762092459,30.0,0.0,10.834000000000001,41.18349937620925,753.0,Medium
Ascension Michigan - Ascension West Michigan (FKA Ascension Borgess Health),Kalamazoo,1097,918,83.68,918,653,71.13,4414721.47,6760.676064319,1175955.05,29228,6.226579520697171,245034815.85668,322967.0,8,"ELIQUIS: $62.3M, TRULICITY: $56.2M, OZEMPIC: $46.8M",564,0.628266177737327,21.339,2.472853140477219,16.736,41.176119318214546,754.0,Medium
SVS Vision Inc,Adrian,90,75,83.33,75,61,81.33,33784.71,553.847704918,5442.77,724,3.0400000000000005,0.0,0.0,0,0,0,0.05146878467582266,24.399,0.0,16.665999999999997,41.11646878467582,755.0,Medium
Thunder Bay Community Health Service,Rogers City,16,11,68.75,11,10,90.91,2702.83,270.283,2048.98,103,3.272727272727273,4469433.9909,5039.0,6,"TRULICITY: $1.2M, OZEMPIC: $1M, ELIQUIS: $0.9M",7,0.025117261306688978,27.273,0.045104830682579894,13.75,41.09322209198927,756.0,Medium
Canal View Houghton County (FKA Houghton County Medical Care Facility),Hancock,10,10,100.0,10,7,70.0,3488.76,498.394285714,3324.18,215,4.5,3081433.98819,4309.0,5,"ELIQUIS: $0.9M, XARELTO: $0.8M, TRULICITY: $0.6M",10,0.04631552671843639,21.0,0.031097351158970634,20.0,41.07741287787741,757.0,Medium
Towne Centre Surgery Centre (FKA Ascension St Marys Hospital Surgery Center at Towne Centre),Saginaw,114,89,78.07,89,73,82.02,549943.66,7533.474794521,192593.78,3498,7.471910112359552,14449494.31875,7519.0,8,"STELARA: $9.5M, TRULICITY: $1.8M, ELIQUIS: $1.8M",36,0.7000819694961911,24.605999999999998,0.14582204279626895,15.613999999999999,41.06590401229246,758.0,Medium
ShorePointe Health & Rehabilitation Center (AKA Optalis Health & Rehabilitation Center),Saint Clair Shores,15,12,80.0,12,10,83.33,4530.76,453.076,2183.13,208,5.833333333333333,1907372.45577,4382.0,5,"ELIQUIS: $0.9M, OZEMPIC: $0.4M, XARELTO: $0.3M",8,0.04210412154589603,24.999,0.01924890530686604,16.0,41.060353026852766,759.0,Medium
Childrens Hospital of Michigan,Detroit,914,762,83.37,762,572,75.07,8877709.41,15520.470996503,977747.31,26129,6.335958005249344,40427911.69723,43341.0,8,"TRULICITY: $9.3M, STELARA: $8.7M, OZEMPIC: $6.2M",205,1.4423094520264068,22.520999999999997,0.4079921788008457,16.674,41.045301630827254,760.0,Medium
Heart to Heart Hospice - Flint,Flint,26,26,100.0,26,18,69.23,19081.0,1060.055555556,7477.12,978,7.807692307692308,14886191.2021,24412.0,7,"ELIQUIS: $5.6M, TRULICITY: $4.4M, OZEMPIC: $1.9M",26,0.09851042199660136,20.769000000000002,0.15022911962595623,20.0,41.01773954162256,761.0,Medium
Gastrointestinal Specialists PC (FKA Gastroenterology Specialists PC),Troy,26,14,53.85,14,14,100.0,14304.34,1021.738571429,4798.88,374,10.785714285714286,14404812.0068,1267.0,7,"STELARA: $13.6M, HUMIRA: $0.7M, ELIQUIS: $0M",11,0.09494964420886734,30.0,0.14537111587372922,10.77,41.01032076008259,762.0,Medium
Michigan State University Health Care (FKA Michigan State University HealthTeam),East Lansing,356,295,82.87,295,228,77.29,2291929.45,10052.322149123,560540.83,8106,6.545762711864406,30294192.13392,34956.0,7,"TRULICITY: $9.6M, OZEMPIC: $6.4M, JARDIANCE: $5M",123,0.9341571691839284,23.187,0.3057242616510494,16.573999999999998,41.00088143083498,763.0,Medium
Henry Ford Kingswood Hospital,Ferndale,13,12,92.31,12,9,75.0,3365.17,373.907777778,1712.3,62,2.416666666666667,0.0,0.0,0,0,0,0.03474705904201678,22.5,0.0,18.462,40.996747059042015,764.0,Medium
Trinity Health Ann Arbor Hospital (FKA St Joseph Mercy Ann Arbor Hospital),Ypsilanti,2292,2002,87.35,2002,1185,59.19,19732689.28,16652.058464135,4442860.9,71991,5.195304695304692,417811621.00872,466868.0,8,"ELIQUIS: $117.5M, TRULICITY: $67.7M, OZEMPIC: $61.4M",1230,1.5474672981206392,17.756999999999998,4.216489707909909,17.47,40.99095700603054,765.0,Medium
Allegan Medical Clinic PC,Allegan,18,18,100.0,18,12,66.67,112316.69,9359.724166667,97250.92,346,3.0555555555555554,8218445.20363,10695.0,5,"TRULICITY: $3.4M, ELIQUIS: $1.4M, OZEMPIC: $1.4M",13,0.8697943919991519,20.001,0.08293926706122953,20.0,40.953733659060376,766.0,Medium
Orthopedic Specialists of Oakland County,Bloomfield Hills,21,11,52.38,11,11,100.0,47082.16,4280.196363636,27244.81,335,7.818181818181818,0.0,0.0,0,0,0,0.39775646455524527,30.0,0.0,10.476,40.87375646455525,767.0,Medium
Canterbury on the Lake - Skilled Nursing,Waterford,17,13,76.47,13,11,84.62,14112.87,1282.988181818,3688.14,637,10.307692307692308,6536290.797944,11509.0,5,"ELIQUIS: $3.1M, JARDIANCE: $1.3M, XARELTO: $1M",13,0.11922743722733763,25.386000000000003,0.06596322718573192,15.293999999999999,40.86519066441307,768.0,Medium
EPIC Health (FKA EPIC Primary Care),Clawson,50,43,86.0,43,32,74.42,398785.23,12462.0384375,217645.6,1880,7.55813953488372,16432054.10743,21025.0,7,"TRULICITY: $6.5M, OZEMPIC: $2.5M, ELIQUIS: $2.4M",41,1.1580908745599594,22.326,0.16582972693895298,17.2,40.84992060149891,769.0,Medium
Elara Caring Hospice - Bingham Farms (FKA Great Lakes Caring Hospice - Bingham Farms),Bingham Farms,22,22,100.0,22,15,68.18,35557.06,2370.470666667,10383.16,1399,9.0,12207731.24787,21494.0,8,"ELIQUIS: $4.6M, TRULICITY: $2.1M, JARDIANCE: $1.8M",22,0.22028662977144794,20.454,0.12319851956080405,20.0,40.79748514933225,770.0,Medium
Safe Hands Home Health Care,Farmington Hills,22,22,100.0,22,15,68.18,31824.46,2121.630666667,10928.21,1622,10.954545454545453,12945645.01575,22667.0,6,"ELIQUIS: $4.9M, TRULICITY: $3.9M, OZEMPIC: $1.6M",22,0.1971620555157364,20.454,0.13064543020459898,20.0,40.781807485720336,771.0,Medium
Lakeland Care Network,Niles,831,606,72.92,606,489,80.69,916365.07,1873.957198364,79580.11,20913,7.485148514851486,179762914.40382,208944.0,8,"TRULICITY: $45.4M, ELIQUIS: $33.2M, JARDIANCE: $33M",358,0.17414588645552767,24.206999999999997,1.8141392922907178,14.584000000000001,40.77928517874624,772.0,Medium
Dickinson Hospital - Iron Mountain (AKA Marshfield Medical Center - Dickinson),Iron Mountain,379,304,80.21,304,235,77.3,1954236.62,8315.900510638,546955.9,10060,6.726973684210527,76285404.13148,85650.0,8,"ELIQUIS: $25.8M, STELARA: $14.3M, OZEMPIC: $9M",209,0.7727923921449849,23.19,0.7698603993052177,16.041999999999998,40.7746527914502,773.0,Medium
Trinity Health at Home - Grand Rapids (FKA Mercy Health Home Care - Grand Rapids),Grand Rapids,275,272,98.91,272,173,63.6,1081797.26,6253.163352601,416310.01,7745,5.470588235294117,128926051.60825,175680.0,7,"TRULICITY: $50.9M, ELIQUIS: $26M, OZEMPIC: $21.1M",238,0.5811032803420512,19.080000000000002,1.3011016026198619,19.782,40.74420488296192,774.0,Medium
Vascular Health Clinics PLLC,Bad Axe,27,22,81.48,22,17,77.27,215548.08,12679.298823529,190121.83,671,6.7272727272727275,5764001.83551,6998.0,5,"TRULICITY: $2.2M, ELIQUIS: $1.2M, XARELTO: $1.2M",20,1.1782807713995036,23.180999999999997,0.05816940744042756,16.296000000000003,40.713450178839935,775.0,Medium
Orthopaedic Associates of Muskegon (FKA Grand Haven Bone and Joint PC),Muskegon,68,42,61.76,42,39,92.86,210705.27,5402.699230769,92344.83,793,5.261904761904762,0.0,0.0,0,0,0,0.502070083359562,27.858,0.0,12.351999999999999,40.71207008335956,776.0,Medium
Huron Gastro (AKA Huron Gastroenterology Associates PC),Ypsilanti,69,42,60.87,42,39,92.86,139026.94,3564.793333333,47287.0,786,3.595238095238095,30781504.0219,6961.0,7,"STELARA: $26.9M, TRULICITY: $1.8M, OZEMPIC: $1.4M",31,0.33127442590791056,27.858,0.3106421372124066,12.174,40.673916563120315,777.0,Medium
BCMH Physician Group (AKA Baraga County Memorial Hospital Physicians),Lanse,19,19,100.0,19,13,68.42,5134.59,394.968461538,3077.18,65,1.842105263157895,4619229.0247,6095.0,7,"ELIQUIS: $1.9M, XARELTO: $1M, JARDIANCE: $0.7M",17,0.03670421763984742,20.526,0.04661653879828244,20.0,40.60932075643813,778.0,Medium
Trinity Health (FKA CHE Trinity Health),Livonia,1076,450,41.82,450,423,94.0,11728954.2,27728.024113475,5491989.45,57926,17.195555555555558,141820067.49796,194937.0,8,"ELIQUIS: $42.6M, JARDIANCE: $25.2M, OZEMPIC: $24.8M",277,2.5767511355739154,28.2,1.4312259997377064,8.364,40.57197713531163,779.0,Medium
Evergreen Health & Rehabilitation Center (AKA OptalisHealth & Rehabilitation Center),Southfield,24,21,87.5,21,16,76.19,29917.69,1869.855625,14238.7,1528,9.047619047619047,3645592.220514,5727.0,5,"ELIQUIS: $1.1M, TRULICITY: $0.8M, OZEMPIC: $0.7M",16,0.1737647293352051,22.857,0.03679074804076093,17.5,40.56755547737596,780.0,Medium
Michigan Surgical Center,East Lansing,25,19,76.0,19,16,84.21,14505.48,906.5925,6705.66,484,6.526315789473685,0.0,0.0,0,0,0,0.08424917853207352,25.262999999999998,0.0,15.2,40.54724917853207,781.0,Medium
Eaton County Medical Care Facility (AKA Eaton Gardens),Charlotte,14,11,78.57,11,9,81.82,17172.94,1908.104444444,9862.44,915,11.90909090909091,7583610.25436,9903.0,6,"OZEMPIC: $2M, ELIQUIS: $1.8M, JARDIANCE: $1.6M",10,0.17731917261372174,24.546,0.07653261177635273,15.713999999999999,40.51385178439007,782.0,Medium
