npi,year,BRAND_NAME,GENERIC_NAME,MANUFACTURER,unique_patients,total_prescriptions,total_payment,total_days_supply,provider_name,Primary_Specialty,Primary_Hospital_Affiliation,received_novo_payment,total_novo_payments,novo_transaction_count,ozempic_specific_payments
1376171439,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,53.000000000,67.000000000,26101.720000000,1916.000000000,"Voss, Cody ",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,71.810000000,4,0E-9
1760702666,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,19.000000000,28.000000000,26090.100000000,926.000000000,"Rawlinson, Kelliann Kathleen",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,125.110000000,7,35.710000000
1962024968,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,25.000000000,30.000000000,26087.237000000,1014.000000000,"Ibrahim, Mohammad ",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1184605388,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,19.000000000,31.000000000,26073.842000000,1134.000000000,"Abbo, Marisa Rose",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1841884384,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,19.000000000,26.000000000,26051.572000000,1006.000000000,"Haggerty, Kimberly ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,17.290000000,1,0E-9
1073675427,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,16.000000000,38.000000000,26038.358720000,2027.000000000,"Ajrouche, Hussein Hassan",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,203.660000000,13,76.390000000
1235861923,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,15.000000000,17.000000000,26038.000000000,840.000000000,"Walker, Jessica Krystine",Physician Assistant,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),1,137.660000000,7,40.480000000
1952908139,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,31.000000000,34.000000000,26013.338000000,1620.000000000,"Tornga, Eric Thomas",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,1045.030000000,81,196.270000000
1093760910,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,16.000000000,31.000000000,26000.451000000,1492.000000000,"Robinson, Anke Ursula",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1023016466,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,40.000000000,51.000000000,25987.230000000,1680.000000000,"Heslip, John E",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,26.550000000,2,13.750000000
1780847756,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,18.000000000,39.000000000,25986.190000000,1092.000000000,"Joliat, Jonathan Michael",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,462.470000000,9,223.800000000
1417377953,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,11.000000000,35.000000000,25983.148200000,1020.000000000,"Mcdaniel, Russell Lewis",Physician Assistant,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),0,0E-9,0,0E-9
1487004339,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,28.000000000,30.000000000,25978.021000000,868.000000000,"Maresh, Ashley Amber",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,17.990000000,1,17.990000000
1932483427,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,22.000000000,29.000000000,25962.985000000,1402.000000000,"Lovell, Laura M",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,12.140000000,1,0E-9
1750376877,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,42.000000000,25955.076000000,1172.000000000,"Dekelbab, M Bassem Hosein",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1144214008,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,39.000000000,25934.220000000,1092.000000000,"Parker, Seth Byron",Hospitalist,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1184673121,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,18.000000000,23.000000000,25923.636000000,1204.000000000,"Hoogmoed, Ronald P",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,1042.380000000,56,394.400000000
1649582040,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,52.000000000,25917.142000000,1699.000000000,"Savage, Jill Patricia-Funnell",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1467681544,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,19.000000000,29.000000000,25915.445000000,896.000000000,"Schram, Matthew R",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,99.530000000,6,33.500000000
1194930891,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,32.000000000,57.000000000,25911.393000000,1596.000000000,"Fisher, Jeffrey J",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1922506948,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,37.000000000,43.000000000,25906.163000000,1556.000000000,"Edgerly, Andrea Beth",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,68.030000000,4,0E-9
1801938162,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,37.000000000,40.000000000,25897.870000000,1312.000000000,"Dommeti, Parimala ",Geriatric Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1871226043,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,29.000000000,31.000000000,25872.470000000,1036.000000000,"Pabla, Sukhwinder Kaur",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,102.920000000,5,0E-9
1669634499,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,21.000000000,21.000000000,25867.452000000,958.000000000,"Menon, Rema Palissery",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,110.600000000,6,61.880000000
1881316487,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,25.000000000,35.000000000,25852.374000000,1306.000000000,"Appleberg, Zach ",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1609361666,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,33.000000000,36.000000000,25820.380000000,1190.000000000,"Wolfe-Sabo, Colton Shelby",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,46.550000000,3,14.480000000
1497392005,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,17.000000000,41.000000000,25819.118000000,1280.000000000,"Iannotti, Kristin Nicole",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1154761237,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,46.000000000,56.000000000,25810.461000000,1640.000000000,"Van Drunen, Katherine Ann",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1487073615,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,24.000000000,26.000000000,25809.888500000,1030.000000000,"Potrous, Laith Matti",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,335.490000000,20,178.950000000
1184962672,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,22.000000000,36.000000000,25807.910000000,1400.000000000,"Bell, Amy Renae",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1386395895,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,31.000000000,32.000000000,25781.522000000,956.000000000,"Niemi, Emily ",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1932552700,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,40.000000000,43.000000000,25780.534000000,1550.000000000,"Khoury, Meiray ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1841859691,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,35.000000000,50.000000000,25765.910000000,2163.000000000,"Daniel, Tara Ann",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,20.660000000,1,0E-9
1073760088,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,22.000000000,52.000000000,25747.660000000,1736.000000000,"Mukerjee, Sanjoy ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1982227344,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,39.000000000,41.000000000,25740.353000000,1288.000000000,"Peera, Ava ",Family Practice,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1528099884,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,38.000000000,49.000000000,25733.580000000,1380.000000000,"Taylor, Bonnie L",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,42.600000000,1,0E-9
1619578234,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,31.000000000,25729.500000000,1171.000000000,"Kruger, Devon Marie",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),1,88.680000000,5,21.770000000
1649292269,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,22.000000000,29.000000000,25727.810000000,812.000000000,"Bouier, Arthur I",Osteopathic Manipulative Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1578817813,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,38.000000000,45.000000000,25724.547000000,1320.000000000,"Pepper, Adam J",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,12.140000000,1,0E-9
1073567178,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,22.000000000,25.000000000,25720.230000000,1078.000000000,"Elsen, Paul C",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,12.140000000,1,0E-9
1144720939,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,13.000000000,15.000000000,25689.392500000,968.000000000,"Snyder, Christina Marie",Nurse - Nurse Practitioner,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),1,141.170000000,9,66.580000000
1811925522,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,37.000000000,44.000000000,25650.136500000,1485.000000000,"Asadorian, Anita M",Family Practice,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),0,0E-9,0,0E-9
1457766628,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,39.000000000,44.000000000,25638.988400000,1244.000000000,"Brooker, Racheal B",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),0,0E-9,0,0E-9
1780995902,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,29.000000000,48.000000000,25631.444000000,1876.000000000,"Bussone, Katherine Marie",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,223.670000000,12,16.870000000
1114300928,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,20.000000000,22.000000000,25629.520000000,942.000000000,"Walker, Logan ",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,344.200000000,24,148.360000000
1063464618,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,58.000000000,72.000000000,25614.610000000,2268.000000000,"Higley, Lisa J",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,475.700000000,9,226.660000000
1104931385,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,27.000000000,37.000000000,25608.741000000,1116.000000000,"Ahmed, Motahar Hossain",General Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1275638231,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,25.000000000,32.000000000,25597.655500000,1086.000000000,"Matti, Mahir ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1174101067,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,24.000000000,30.000000000,25576.878000000,982.000000000,"Mcquinn, Megan ",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),0,0E-9,0,0E-9
1366887812,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,32.000000000,37.000000000,25573.781000000,1142.000000000,"Landers, Tena E",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,594.100000000,41,130.280000000
1952713133,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,49.000000000,53.000000000,25569.513000000,1550.000000000,"Derks, Layne E.",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,66.780000000,4,45.330000000
1598769242,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,35.000000000,59.000000000,25568.955000000,1470.000000000,"Siefert, Sharon L",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,81.710000000,4,0E-9
1316901754,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,10.000000000,20.000000000,25561.680000000,1302.000000000,"Johnson, James R",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,11.690000000,1,0E-9
1558365163,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,27.000000000,41.000000000,25550.610000000,1148.000000000,"Phillips, Brian V",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1508140229,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,29.000000000,33.000000000,25540.054500000,1022.000000000,"Mccarthy, Patricia M",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),0,0E-9,0,0E-9
1407445505,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,28.000000000,34.000000000,25526.616000000,1134.000000000,"Smarsch, Daniel ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,23.380000000,1,0E-9
1821080359,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,16.000000000,25.000000000,25519.220000000,1204.000000000,"Varghese, Naysha M",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,124.990000000,1,0E-9
1578048138,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,31.000000000,25512.222500000,1220.000000000,"Attisha, Jordan Marie",Physician Assistant,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),1,845.250000000,61,395.390000000
1437635984,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,30.000000000,31.000000000,25511.943000000,1330.000000000,"Penumala, Sudha ",Endocrinology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1184260077,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,20.000000000,31.000000000,25506.360000000,840.000000000,"Nasser, Sandra Talal",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,383.850000000,22,94.650000000
1437149671,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,34.000000000,37.000000000,25503.315000000,1204.000000000,"Bielawski, Bret C",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,270.160000000,19,90.850000000
1033598156,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,33.000000000,25502.119000000,1362.000000000,"Weitz, Erik ",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1124668264,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,24.000000000,29.000000000,25497.621000000,960.000000000,"Sabrah, Talal ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,319.400000000,17,99.650000000
1932104882,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,35.000000000,37.000000000,25479.177000000,1228.000000000,"Armstrong, Mark W",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,28.610000000,2,0E-9
1619460110,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,26.000000000,63.000000000,25475.893000000,1852.000000000,"Rida, Ali ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,14.370000000,1,0E-9
1831549815,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,33.000000000,51.000000000,25463.027000000,1682.000000000,"Richards, Faith Marie",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,103.830000000,3,0E-9
1821040106,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,28.000000000,39.000000000,25456.263000000,1094.000000000,"Bont, Timothy M",Family Practice,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),0,0E-9,0,0E-9
1891907770,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,27.000000000,30.000000000,25455.700000000,1164.000000000,"Kwon, Katherine Westin",Nephrology,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,31.790000000,2,16.940000000
1962423657,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,21.000000000,30.000000000,25449.005000000,933.000000000,"Marsheh, Nicolas Atif",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,563.150000000,24,322.970000000
1144634262,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,18.000000000,22.000000000,25448.550000000,1232.000000000,"Patalinghug, Erwin ",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
