Full_Name,NPI,Primary_Specialty
Rajesh Harrilal,1821033986,Nurse - Nurse Practitioner
Annapoorna Arunachalam,1083659148,Endocrinology
Carlos Enrique Ballestas,1609812437,Family Practice
Khaled Amer,1215973052,Anesthesiology - Anesthesiologist
Amruth Sagar Bapatla,1457397218,Critical Care (Intensivists)
Dawn Ullom,1770529646,Nurse - Nurse Practitioner
Mark Herbert Sutherland,1346286143,Physician Assistant
Clark Reed Stream,1578509386,Physician Assistant
Rajani K Ravindra,1952347767,Psychiatry
Ankem Ravindra,1427094242,Internal Medicine
Michael G. Huss,1124007737,Anesthesiology - Anesthesiologist
Charles Bradley Arbogast,1740269448,Nephrology
Nathan A. Pailes,1164401642,Anesthesiology - Anesthesiologist
Charles Allan Phillips,1740269257,Emergency Medicine
Lee Chappell Reagor,1265411789,Emergency Medicine
Rouhollah F Prueitt,1245219757,Emergency Medicine
Jessica Shotwell,1710966346,Nurse - Nurse Practitioner
Michael A House,1285613653,Surgery - Orthopedic Surgery
Douglas H Joyce,1255310579,Surgery - Vascular Surgery
Gerald L Ray,1720067119,Family Practice
Ernest Block,1861471112,Surgery - General Surgery
Donald R Blum,1902885155,Podiatry
Radhika Menon,1487633640,Internal Medicine
Joana A Faber,1770562936,Pathology
Mihaela Perijoc,1811933302,Internal Medicine
Christopher A Reyher,1942246681,Physical Medicine and Rehabilitation
Lawrence A. Snetman,1245276922,Oncology - Hematology/Oncology
Youngmi Lee,1659317329,Nurse - Nurse Practitioner
Anamaria Gonzalez Shanley,1871539361,Nurse - Nurse Practitioner
Malcolm Root,1578509089,Urology
Arthur Edward Graves,1487690681,Pulmonary Disease
Suketu Kanu Shah,1992741102,Otolaryngology
Jorge Luis Luaces,1437195757,Pediatric Medicine
Andrew James Boyle,1992741128,Cardiology - Cardiologist
Michael Lewis Green,1134165566,Surgery - General Surgery
Manuel M Gonzalez,1740226190,General Practice
Osvaldo Rodriguez,1154367464,Internal Medicine
Janis P Mcneil,1972582146,Pathology
Rosemary A Bates,1124007257,Internal Medicine
Randolph N. Timbol,1043299134,Internal Medicine
Jeffrey Scott Vasta,1023097136,Internal Medicine
Penny Megison Labor,1558341669,Radiology - Diagnostic Radiology
Robert Edward Gloyna,1831179852,Radiology - Diagnostic Radiology
Maura Buete,1477533552,Family Practice
Charles D Osborn,1891775953,Pathology
Gayla D Rowland,1962482927,Ophthalmology
Richard J Hare,1891775714,Pathology
David J. Vangura,1609856574,Anesthesiology - Anesthesiologist
Christian David Gonzalez,1912987983,Pain Management
Keith A Aldred,1629058607,Pathology
Lance H Knecht,1417937418,Radiology - Diagnostic Radiology
Adrian Rivera-flores,1861472706,Family Practice
Henry Huffman,1619957560,Pathology
Marco Ghignone,1366422172,Pain Management - Interventional Pain Management
Sharlene E Batiste-milton,1083694079,Pathology
Naseer Ahmed,1528048378,Family Practice
Gaither G Davis,1386624393,Otolaryngology
Robert Lee Lawrence,1962482869,Anesthesiology - Certified Registered Nurse Anesthetist
Rohini C Krishnan,1538149406,Pathology
Galina Fedorovna Bogorodskaya,1578543385,Neurology
Edward J Frankoski,1194705905,Pain Management
Richard Shaw Powell,1780620963,Pulmonary Disease
John Edward Terwilleger,1164468351,Pediatric Medicine
Laurel Anne Warwicke,1114953387,Radiology - Radiation Oncology
Richard Albert keith Reynolds,1598701930,Surgery - Pediatric Orthopedic Surgery
Robert Fishel,1679509517,Cardiology - Cardiac Electrophysiology
Hayan A. Orfaly,1396771259,Internal Medicine
Stephen James Farmer,1639105505,Obstetrics/Gynecology
Suhail A Masudi,1649206525,Endocrinology
Kishore Elaprolu,1548296387,Internal Medicine
Sireesha Janga,1447286471,Internal Medicine
Misty C Allen,1306872387,Anesthesiology - Certified Registered Nurse Anesthetist
Adam M Gittleman,1821024829,Radiology - Diagnostic Radiology
Joseph Joseph Katta,1508892563,Gastroenterology
Mark D Rothenberg,1821024761,Cardiology - Interventional Cardiology
Paul M. Louis,1821024837,Emergency Medicine
Hector L Quinones,1649206657,Anesthesiology - Anesthesiologist
Vipul Pandya,1225064033,Cardiology - Cardiologist
Nasser A Moukaddem,1124008883,Internal Medicine
Shawn Brian Kase,1518947126,Anesthesiology - Certified Registered Nurse Anesthetist
Martin Tracy Harland,1760462386,Family Practice
Ramanan Venkat,1275513921,Radiology - Diagnostic Radiology
Daniel Martinez urtarte,1316927080,Emergency Medicine
Jane Evelyn Matos-fraebel,1003896507,Obstetrics/Gynecology
Seza Gulec,1780664227,Surgery - General Surgery
James M Brown,1205816550,Family Practice
Aditi Anand,1184604522,Pathology
Robert K Rockower,1437139789,Family Practice
David D King,1285614552,Pathology
Donald L Mccoy,1740260033,Internal Medicine
Alan Richard Siegel,1326028630,Pain Management - Interventional Pain Management
Leah Anne Sadler,1588644967,Nurse - Nurse Practitioner
Alberto Herrada,1013906965,Podiatry
James A Tiesi,1427015031,Surgery - Neurosurgery
Marcela Fundaminsky,1639136252,Family Practice
Marcelo Castello Branco,1972592715,Cardiology - Cardiac Electrophysiology
Sunil kumar S Reddy,1952368433,Neurology
Laura Elizabeth Lee,1073570305,Pediatric Medicine
Virginia Machado Kinsella,1841289667,Oncology - Medical Oncology
Tesfay K Gselassie,1144219866,Anesthesiology - Certified Registered Nurse Anesthetist
Justo Maqueira,1790774420,Obstetrics/Gynecology
Patricia Hermans,1427015684,Physician Assistant
Andrew Charles Shatz,1013974427,Ophthalmology
Mark C Cascione,1447249115,Neurology
Joyce M Connor,1124017801,Anesthesiology - Certified Registered Nurse Anesthetist
Ulises P Militano,1376545079,Surgery - Orthopedic Surgery
Manuel A Seneriz,1942271481,Urology
Andrew M Guzman,1285606442,Family Practice
Hector M Santiago,1780656900,Anesthesiology - Certified Registered Nurse Anesthetist
Jack M Matheny,1629040043,Family Practice
Shannon J Fox-levine,1295737849,Pediatric Medicine
Vatsala S Sastry,1336131481,Infectious Disease
Ty L Tvedten,1285626382,Family Practice
Christopher M Scipione,1205893484,Emergency Medicine
Somashekar Pallegar,1619969789,Family Practice
David Wayne Andres,1194797241,Anesthesiology - Anesthesiologist
Michael Gridley Bannon,1619965696,Anesthesiology - Anesthesiologist
Aileen Edith Rosario,1386601284,General Practice
Michael David Sombeck,1184626129,Radiology - Radiation Oncology
Marc Alan Saltzman,1750379897,Internal Medicine
Padmajarani Gottipolu,1295792299,Family Practice
Daniel Melman,1104814615,Internal Medicine
Theodore Andrew Schiff,1043276124,Dermatology
Irfan Siddique,1619933728,Internal Medicine
Husam Ali Abuzarad,1922079409,Internal Medicine
Lino B. Fernandez,1881682342,Psychiatry
Eric Stanton Runyon,1225095268,Obstetrics/Gynecology
Lisa A Bartell,1447252960,Nurse - Nurse Practitioner
Sridevi Panchamukhi,1831197656,Obstetrics/Gynecology
Michael W Higgins,1538134903,Surgery - Orthopedic Surgery
Matthew J Soff,1720053044,Gastroenterology
Thomas Joseph Mezzanotte,1609841931,Surgery - Orthopedic Surgery
Brian C Procter,1093780330,Family Practice
Michael Christian,1558336826,Emergency Medicine
Santiago Hernandez,1699740431,Radiology - Diagnostic Radiology
Mary L Caire,1649245754,Physical Medicine and Rehabilitation
Alfred C Huang,1083689194,Family Practice
Shawn M. Lee,1043285091,Nurse - Nurse Practitioner
Gary Michael Smith,1932174885,Radiology - Diagnostic Radiology
Mark Edward Schroeder,1932174091,Internal Medicine
Pedro Esmeralda Estorque,1548263593,Family Practice
Neil Arthur Schultz,1811962814,Internal Medicine
Shahina Javeed,1457354474,Internal Medicine
Jorge L. Hernandez,1932192325,Internal Medicine
Cherry Chandi,1265425664,Internal Medicine
Pedro Heberto Ramirez,1194718502,Obstetrics/Gynecology
Sambasiva K. rao Musunuru,1679576805,Cardiology - Cardiologist
Khurram Moin,1710980974,Cardiology - Interventional Cardiology
Ervin Anthony,1114920253,Family Practice
Jeffrey Sklar,1265426662,Internal Medicine
Brian Keith Bonomo,1124012596,Physician Assistant
Edwin Liu,1619970738,Neurology
Lawrence Christopher Hasara,1124012455,Cardiology - Cardiologist
Lisa Champoux-rhoden,1619970597,Pediatric Medicine
Usha Chandrahasa,1548254857,Allergy/Immunology
Joel Mendoza Nunag,1174526040,Internal Medicine
Najam Javeed,1659374635,Cardiology - Interventional Cardiology
Karen F. Monroe,1700870805,Family Practice
Alfred M. Kalman,1588667398,Oncology - Hematology/Oncology
David Mateo,1679542039,Obstetrics/Gynecology
Jesus A. Groso,1396714846,Family Practice
Jaime Luis Torres,1174592638,Internal Medicine
Caetano Jose porto Coimbra,1164491619,Surgery - Neurosurgery
Patrick Sloan Vaccaro,1316916521,Anesthesiology - Certified Registered Nurse Anesthetist
Wilhelmina N. Lewis,1134198344,Family Practice
Pablo R. Gonzalez,1972562122,Obstetrics/Gynecology
Dorothy Jeannette Hill,1558320721,Pediatric Medicine
Reginald Sanon,1578532909,Emergency Medicine
Michael L. Linett,1063481240,Emergency Medicine
Jae-koo An,1205805447,Gastroenterology - Pediatric
Cai Erik Nielsen,1932178175,Anesthesiology - Certified Registered Nurse Anesthetist
Jose L Marquez,1710956958,Cardiology - Cardiologist
Jill Moore Arnold,1255300430,Physician Assistant
Raheel Ahmed,1629047816,Internal Medicine
Terri Pam Allred,1689633836,Nurse - Nurse Practitioner
Georges C. Guerrier,1003875261,Pediatric Medicine
Marie Kettly Guerrier,1508825779,Family Practice
Aracelia Bernier,1215996400,Family Practice
James C Abraham,1467421735,Internal Medicine
Amanda S. Rief,1124087242,Anesthesiology - Certified Registered Nurse Anesthetist
Liaquat Allarakhia,1063471282,Ophthalmology
Sergio W. Larach,1790744878,Surgery - Colorectal Surgery (formerly proctology)
Dawn C Bankston-troiani,1669431565,Obstetrics/Gynecology
George M Benchimol,1962461806,Family Practice
Donald Patrick Frusher,1124087044,Internal Medicine
William Bradlee Aubuchon,1306805262,Anesthesiology - Anesthesiologist
Cindy C Hartley,1962461061,Obstetrics/Gynecology
Guillermo Sanabria,1386698041,Cardiology - Cardiac Surgery
Charles P Sweeney,1316922669,Ophthalmology
Shamsad Begum,1386629673,Internal Medicine
Linda A Prentice,1720063985,Obstetrics/Gynecology
Zach Broyer,1093769614,Pain Management
Jean-pierre R Levy,1821073933,Internal Medicine
Marcelo Vianna Bendix,1053365551,Internal Medicine
Frank Clifford Green,1912951625,Anesthesiology - Anesthesiologist
Burk H. Smith,1194779413,Anesthesiology - Certified Registered Nurse Anesthetist
Douglas Winston Rigby,1265417166,Pediatric Medicine
Matthew Donald Bush,1659356665,Emergency Medicine
Gordon George Souaid,1740234988,Gastroenterology
Gregory J Alfred,1164476313,Emergency Medicine
Michael John Carrasco,1760467799,Emergency Medicine
Eyad Alsabbagh,1295789444,Pain Management - Interventional Pain Management
Robert Arbuckle Handley,1386698538,Radiology - Interventional Radiology
David I Sack,1568416725,Emergency Medicine
John Edwin Mills,1437134301,Family Practice
Charles Mark Riggenbach,1346225240,Gastroenterology
Joel Kertznus,1487639308,Gastroenterology
Ricardo A Girala,1417910282,Family Practice
Kahlil A Shillingford,1366405169,Surgery - General Surgery
Katherine Ryan Blakeley,1497718118,Anesthesiology - Anesthesiologist
Frederick Jason Mcnew,1528021250,Physician Assistant
John S Hoyes,1013971746,General Practice
Vinit R Lal,1801850599,Cardiology - Interventional Cardiology
Luis Fernando Herrera -behr,1124077003,Family Practice
David I Antokal,1417910001,Anesthesiology - Certified Registered Nurse Anesthetist
Timothy Rae Chappell,1285696914,Pulmonary Disease
John Patrick Goggin,1740238351,Podiatry
Cesar Augusto Gomez-lozano,1780632158,Internal Medicine
Binor Berihu Said,1952359697,Radiology - Diagnostic Radiology
Mikhail Semyonovich Ravvin,1194788745,Anesthesiology - Anesthesiologist
Craig R. Mitchell,1568424257,Emergency Medicine
David Allen Butler,1639127996,Family Practice
Hope Delaine Bishop,1265495873,Physician Assistant
Geetha J Kamath,1669435004,Oncology - Hematology/Oncology
Gomathy Mohan,1528016813,Pediatric Medicine
Rahman Shah,1780632380,Cardiology - Interventional Cardiology
Waddah Allaf,1386607836,Pulmonary Disease
Donald Russell Locke,1497703912,Urology
Janet Wilczak,1346298791,Anesthesiology - Anesthesiologist
Michael C Williams,1023066776,Emergency Medicine
Maria Margarita Rodriguez,1497703151,Radiology - Diagnostic Radiology
Kristy J Magee,1760430425,Family Practice
Miriam L Rivera irizarry,1356304828,Internal Medicine
Jose Noel Gonzalez,1679536189,Family Practice
Charles Joseph Bennett,1639127095,Radiology - Radiation Oncology
Lidya Margarita Lataban-lopez,1275581829,General Practice
Anthony Aulisio,1508829805,Dermatology
Shaun Isaac,1083677322,Internal Medicine
Stephen Petrofsky,1821051160,Podiatry
Kathryn A Stuart,1760430268,Internal Medicine
Franklin O. Heredia,1295719870,Internal Medicine
Cary Rose,1548244122,Cardiology - Cardiac Electrophysiology
Eric Kleinstein,1336123991,Surgery - General Surgery
Wei Gao,1891748711,Family Practice
Alfredo Tirado,1265486864,Emergency Medicine
Randall Louis Mckissack,1487639621,Surgery - General Surgery
Ofer Rodriguez,1679558837,Surgery - Plastic and Reconstructive Surgery
Joe Lee Perryman,1649224312,Internal Medicine
Vergil K Brown,1871578955,Internal Medicine
Michael B Saaka,1396720470,Surgery - General Surgery
Todd A Rappaport,1619921418,Anesthesiology - Anesthesiologist
Trent Russell Boyko,1487639480,Emergency Medicine
Jeffrey B Phelps,1053365304,Surgery - Orthopedic Surgery
Jason Feather,1679558613,Pediatric Medicine
Conrado E Talampas,1447204714,Internal Medicine
Suzanne T Icely,1720063613,Obstetrics/Gynecology
Robert Franklin Shelton,1871578781,Pediatric Medicine
Bonnie L Floyd,1760467450,Cardiology - Cardiologist
Kyle Edwin Simmers,1891770723,Pediatric Medicine
Kathy A. Wilson,1174508915,Nurse - Nurse Practitioner
Nathaniel Jacob Ruttig,1295710127,Ophthalmology
Matthew R Karlen,1144279035,Radiology - Diagnostic Radiology
Efrain H Gonzalez,1184687329,Cardiology - Cardiac Electrophysiology
Angela Ann Bose,1235192444,Anesthesiology - Certified Registered Nurse Anesthetist
Marc Stephen Goldman,1467415679,Surgery - Orthopedic Surgery
Pamela T. Escalante,1275586109,Physician Assistant
Jane Malon Kao,1497718662,Cardiology - Pediatric Cardiologist
Afaq Ahmed Kazi,1215990304,Physical Medicine and Rehabilitation
Gowri Balachandar,1669435889,Gastroenterology
Cliff Glasser,1639132897,Internal Medicine
Ralph Edward Joseph,1225091481,Obstetrics/Gynecology
Jack Leegon Johnson,1801859996,Family Practice
Sharla Hays,1477516599,Pediatric Medicine
Steven M Page,1467415596,Surgery - Orthopedic Surgery
Thomas J Mcelligott,1699738799,Surgery - Orthopedic Surgery
George N Merritt,1710940861,Podiatry
Betania Reyes matos,1629031679,General Practice
Russell W Rowan,1578526612,Podiatry
Anique M Bryan,1114980190,Family Practice
Rashmi P Nanda,1043273097,Internal Medicine
Jonathan Andrew Mines,1366405326,Ophthalmology
Jose Ramon Alvarez,1346203304,Pulmonary Disease
Anthony Lee Alexander,1316900269,Physician Assistant
Arnold M Ramirez,1740243567,Sports Medicine
Long Truong Hoang,1477516128,Gastroenterology
David Augustus Miller,1851340103,Internal Medicine
Dan E Ware,1962451237,Radiology - Diagnostic Radiology
Mark Wilson Bridges,1225091143,Surgery - Orthopedic Surgery
Thomas Luke Heil,1326001256,Pain Management - Interventional Pain Management
Russell Frank Sassani,1194788026,Surgery - Plastic and Reconstructive Surgery
Scott Barrett Sellinger,1740243526,Urology
Hassan Bitar,1699724450,Neurology
Michael H Jaquith,1285683979,Surgery - Orthopedic Surgery
Bryan A Spooner,1245294933,Podiatry
S wincy Peveto tomecko,1427012947,Pediatric Medicine
Marc Francis Matarazzo,1083678452,Sports Medicine
Alex B Koetzle,1699724195,Neonatal-Perinatal Medicine
Nirmala Shanmugam,1083678502,Gastroenterology
Yvonne J Braver,1407810971,Internal Medicine
Jacob K Agamasu,1194774604,Cardiology - Cardiologist
Martin Neil Rifkin,1639128168,Urology
Erik S. Barquist,1306800628,Surgery - General Surgery
Rafael Barrial,1649234147,Internal Medicine
Marc C. Gittelman,1174587604,Urology
Richard E Jackson,1174587505,Physician Assistant
Stephen M Reed,1386608727,Surgery - Orthopedic Surgery
William Jaquis,1992755243,Emergency Medicine
John J Stork,1881643153,Radiology - Diagnostic Radiology
Christian A Perzanowski-obregon,1649229758,Cardiology - Cardiac Electrophysiology
Chris Grevengood,1225087273,Obstetrics/Gynecology
Robert Obenrader,1063461135,Physician Assistant
Zoilo Rafael Abad,1649229568,Family Practice
Ravi B Patel,1093764169,Internal Medicine
Laura L Frye,1578512679,Family Practice
Sanjay B Shah,1215986211,Internal Medicine
Charles Hooshmand Nightingale,1053360040,Emergency Medicine
Carlos M Baez cubille,1225082068,General Practice
Neil F Goodman,1356305783,Endocrinology
Jorge L Perez polanco,1538158761,Internal Medicine
Roberto A. Miki,1285623306,Cardiology - Cardiologist
Janine M Mylett,1245229293,Pulmonary Disease
Steven Schwartz,1194714329,Internal Medicine
Gilbert Ledesma,1720045842,Family Practice
Jonathan B Leslie,1194782268,Oncology - Hematology/Oncology
Debra A Karinski,1598722605,Nurse - Nurse Practitioner
Boris V Klopukh,1003873183,Urology
Constantino Gilberto Mendieta,1114985199,Surgery - Plastic and Reconstructive Surgery
Lisa A Allen-khalil,1669439741,Internal Medicine
Kurt E Friedman,1477511491,Surgery - Oral and Maxillofacial Surgery
Derek Jason Cuff,1629036603,Surgery - Orthopedic Surgery
Brian Dale Glaser,1083672067,Family Practice
Armando Enrique Marull,1841258829,Internal Medicine
Manuel Rafael Bornia,1073571063,Family Practice
Ceila Genio-harding,1134187958,Pediatric Medicine
Gilbert D Beauperthuy,1447222047,Surgery - Orthopedic Surgery
Curtis D Emmer,1083686687,Otolaryngology
Jeffrey Allen George,1902878481,Family Practice
Predrag M Latkovich,1356313845,Pathology
Victor Randolph,1699747261,Family Practice
Keith Robinson,1407828015,Pulmonary Disease
Mona Lisa Lane,1841258548,Family Practice
Cheryl Reed,1447222914,Family Practice
Ashkan Jafarbay,1114999695,Internal Medicine
Van Lam,1689647133,Pediatric Medicine
Madhavi Uppalapati,1548228265,Internal Medicine
Karim Jacob Samara,1700844420,Ophthalmology
Carlos Montero,1518925205,Gastroenterology
Ana M. Ancheta,1457324964,Anesthesiology - Certified Registered Nurse Anesthetist
