FULL_NAME,NPI,PRIMARY_SPECIALTY
Morgan Kim Woolfolk,1518736339,Nurse - Nurse Practitioner
Stephanie Marie Workman,1124390331,Nurse - Nurse Practitioner
Lauren Anne Workman,1194454330,Internal Medicine
Helen Irene Worrell,1518349679,Pathology
Lauren Worth,1457976185,Internal Medicine
Susan Wosik,1104379601,Physician Assistant
Jonathan M Woywod,1710381967,Nurse - Nurse Practitioner
Maria Wozniak,1245225648,Pediatric Medicine
Edward M Wozniak,1083002737,Anesthesiology - Certified Registered Nurse Anesthetist
Ashley Marie Wozniak,1770006637,Nurse - Nurse Practitioner
Amanda M Wright,1922840081,Family Practice
Karie Lynn Wright,1497294334,Nurse - Nurse Practitioner
Amanda Nicole Wright,1518495902,Physician Assistant
Patricia Jean Wright,1508834177,Physician Assistant
Howard Mark Wright,1952390957,Family Practice
Kelly Ann Wright,1972021319,Physician Assistant
Erin Elizabeth Wright,1346000189,Physician Assistant
Agnes Wrobel,1013077882,Psychiatry
Dafang Wu,1871553834,Radiology - Nuclear Medicine
David Man-Hay Wu,1740236652,Pulmonary Disease
Kristen E Wuckert,1285615575,Obstetrics/Gynecology
Andrea Elisa Wudyka,1386938223,Family Practice
Amanda Therese Wuebben,1871097212,Nurse - Nurse Practitioner
Tyson Gayle Wyant,1417505629,Physician Assistant
Melissa Wylie,1043419674,Pediatric Medicine
Terry A Wynn,1497862189,Obstetrics/Gynecology
Erica Wysocki,1750059473,Anesthesiology - Certified Registered Nurse Anesthetist
Andrew Rathnasamy Xavier,1124097225,Neurology
Angela Amudha Xavier,1558320432,Internal Medicine
Silvana Xhajaj,1720790116,Nurse - Nurse Practitioner
Ming Xie,1972591824,Pathology
Vickie Xin,1659010510,Internal Medicine
Charles Xin,1154701357,Internal Medicine
Mai Shoua Xiong,1417313727,Nurse - Nurse Practitioner
Bethany Xiong,1134955131,Physician Assistant
Hui Xu,1902409501,Nurse - Nurse Practitioner
Vivian Xu,1972243772,Other
Mahmoud Magdi Moustafa Yacout,1770330441,Internal Medicine
Sant Kumar Yadav,1699450981,Internal Medicine
Sailaja Yadavalli,1033179189,Radiology - Diagnostic Radiology
Scott Yaekle,1861462632,Family Practice
Bella Yagolkovskaya,1346481637,Nurse - Nurse Practitioner
Misha Dilip Yajnik,1851612709,Pediatric Medicine
Adli Yakan,1417174699,Oncology - Hematology/Oncology
Atheel Yako,1750025318,Neurology
Miranda Yaldo,1235885823,Nurse - Nurse Practitioner
Suhad Yaldo,1164404224,Pediatric Medicine
Maria K Yaldo,1154701712,Dermatology
Shams Isam Yaldo,1568010999,Other
Zaid S Yaldo,1447514237,Internal Medicine
Faiha Yaldo,1770904500,Physician Assistant
Mary Elizabeth Yaldoo,1972108231,Physician Assistant
Lynae Rachelle Yanez,1609120955,Physician Assistant
Maxim Yankelevich,1508011776,Oncology - Hematology/Oncology
Aneela Yaqoob,1104099266,Internal Medicine
Muther Dawood Yaqoub Sarsam,1578867404,Family Practice
Obead Younis Yaseen,1306289319,Nephrology
Gary Steven Yashinsky,1649271115,Internal Medicine
Deana Yasso-Vander Vliet,1649628231,Nurse - Nurse Practitioner
Tyler Zachary Yates,1821772518,Obstetrics/Gynecology
Mehdi Yavari,1376168732,Other
Lisa Nicole Yaxley,1528506011,Nurse - Nurse Practitioner
Mohammed Yazbek,1346579620,Internal Medicine
Hajira Yazdani,1396511853,Physician Assistant
Jennifer M Yeamans,1386605897,Nurse - Certified Nurse Midwife
Jeffrey Charles Yeamans,1124054614,Urology
Bavithira Abivarshia Yeboah,1770936692,Family Practice
Srikala Yedavally-Yellayi,1316927239,Family Practice
Kwan Yee,1104817618,Internal Medicine
Nicholus H Yee,1083053185,Family Practice
Joyce M Yeghissian,1639154388,Internal Medicine
Shadia Yeihey,1982085726,Family Practice
Deborah Yeldo,1629746763,Nurse - Nurse Practitioner
Subrahmanya Sarma Yellayi,1184608663,Cardiology - Cardiologist
Yong Hao Yeo,1528745999,Internal Medicine
Alla Yeras,1467524603,Family Practice
Arjun Reddy Yerasi,1215322995,Anesthesiology - Anesthesiologist
Kameshwari Yerra,1659303766,Internal Medicine
Madhurima Yerra,1548954852,Internal Medicine
Mark B Yestrepsky,1093788119,Anesthesiology - Anesthesiologist
Raisa Yewah,1043885924,Physical Medicine and Rehabilitation
Chin Suk Yi,1649259532,Family Practice
Roger S Yim,1790781656,Family Practice
Clark Yin,1114555661,Surgery - Orthopedic Surgery
Cordell L Yoder,1003894619,Internal Medicine
Rachel Yoder,1679111603,Anesthesiology - Certified Registered Nurse Anesthetist
Lavanya Yohanathan,1467740845,Surgery - General Surgery
Mazin Putrus Yonan,1801888904,Internal Medicine
Frank Joseph Yono,1104080852,Internal Medicine
Christine Jadan Yono,1649945825,Nurse - Nurse Practitioner
Ashley Yono,1760927438,Nurse - Nurse Practitioner
Rhonda N Yono-Atisha,1629299649,Pediatric Medicine
Young Yoon,1720279631,Obstetrics/Gynecology
Ahmad B Yosif,1598978439,
Samuel Kelley Yost,1902398597,Obstetrics/Gynecology
Rita L Youkhana,1184097701,Physician Assistant
Amy E Youn,1477537157,Pediatric Medicine
Anthony Sungjin Youn,1164573424,Surgery - Plastic and Reconstructive Surgery
Silvana Putrous Younan,1952385098,Internal Medicine
Jihad S Younes,1811996218,Allergy/Immunology
Wassim M Younes,1386610764,Internal Medicine
Edmond Michael Younes,1457911190,Emergency Medicine
Deatra L Young,1528187838,Occupational Medicine
Esther Laura Young,1740230085,Neurology
Natashia Young,1821321043,Nurse - Nurse Practitioner
Amanda Brittany Young,1982133625,Physician Assistant
Marni Lynn Young,1790832319,Nurse - Nurse Practitioner
Rachel Allison Young,1952660706,Family Practice
Sara J Young,1992220552,Nurse - Nurse Practitioner
Charles R Young,1467491720,Podiatry
Joel L Young,1356325468,Psychiatry
John Richard Young,1316373418,Physician Assistant
Lauren Michelle Young,1326683483,Anesthesiology - Certified Registered Nurse Anesthetist
Crystal Rose Younglove,1356898084,Nurse - Nurse Practitioner
Susan L Youngs,1801865183,Physical Medicine and Rehabilitation
Lana Younis,1447944277,Obstetrics/Gynecology
Kristin Yousif,1124572532,Nurse - Nurse Practitioner
Nadia Ramiz Yousif,1447996640,Cardiology - Cardiologist
Dhia L Yousif,1437201217,Internal Medicine
Tiana Yousif,1992549273,Pediatric Medicine
Matthew John Yousif,1396163564,Surgery - Orthopedic Surgery
Edward L Yousif,1336124767,Gastroenterology
Andrew Youssef,1316637150,Physician Assistant
Brittany Yovanic,1912553520,Nurse - Nurse Practitioner
Pablo - Antonio Ysunza,1285061283,
Vincent C Yu,1629006465,Ophthalmology
Karine Yu,1558774752,Pain Management
Austin T Yu,1265499685,Pediatric Medicine
Limin Yu,1992828560,Pathology
Xiaoyi Yu,1699781807,Anesthesiology - Certified Registered Nurse Anesthetist
Katherine Jean Valmores Yulo,1073826301,Pediatric Medicine
Jeffrey Y Yung,1821037037,Podiatry
Reem Raad Asteefan Yusufani,1083068902,Nephrology
Rana Khalil Zaban,1578913711,Family Practice
Jeffrey Zacharias,1326019399,Surgery - Orthopedic Surgery
Suzanne A Zacharski,1821361593,Nurse - Nurse Practitioner
Katie Perz Zacharzewski,1275805483,Anesthesiology - Anesthesiologist
Heather Assad Zacur,1033272224,Anesthesiology - Anesthesiologist
Laal S Zada,1902096902,Podiatry
Julia Christine Zaddock,1578026076,Nurse - Nurse Practitioner
Nayab Zafar,1154063063,Obstetrics/Gynecology
Khalid Zafar,1750363453,Nephrology
Daniel T Zahari,1487781712,Podiatry
Thomas John Zahari,1053975391,Pediatric Medicine
Yvonne Zaher,1679218648,Nurse - Nurse Practitioner
Anne Marie Zahn,1801247994,Nurse - Nurse Practitioner
Sameena Masood Zahoor,1649242280,Internal Medicine
Abdulrahman M Zahurullah,1497796874,Psychiatry
Sadaf Zaidi,1588315691,Nurse - Nurse Practitioner
Taha Zaidi,1902280597,Family Practice
Syed Y Zaidi,1295751527,Pathology
Fatme Ahmad Zaiour,1154978138,Nurse - Nurse Practitioner
Julie Michelle Zaituna,1972094373,Pediatric Medicine - Developmental & Behavioral
Diana Zaituna,1225526924,Neurology
Zachary Zajac,1750065876,Family Practice
Emily Caitlin Zajac,1861805590,Obstetrics/Gynecology
Barbara Ann Zajdel,1801896469,Osteopathic Manipulative Medicine
Grazyna K Zajdel,1467560375,Obstetrics/Gynecology
Erick Zak,1487116380,Psychiatry
Danial Jerome Zak,1417164575,Psychiatry
Karol Zakalik,1609867985,Surgery - Neurosurgery
Dana Zakalik,1033179973,Oncology - Medical Oncology
Aisha Zakaria,1588158836,Pediatric Medicine
Nahed A Zakaria,1679555643,Pediatric Medicine
Alan Alan Zakaria,1588879324,Internal Medicine
Fayda N Zakaria,1104896695,Family Practice
Paul Zakhary,1982397907,Emergency Medicine
Monica M Zaki,1992110134,Neurology
Mina M Zaki,1356571541,Radiology - Diagnostic Radiology
Philip Zakko,1598322620,Surgery - Orthopedic Surgery
Douglas John Zakolski,1659356400,Internal Medicine
Agnieszka Zakoscielna,1114763471,Nurse - Nurse Practitioner
Kerstyn C Zalesin,1285683821,Internal Medicine
Irena Zalewska,1407846751,Gastroenterology
Aaron Zalewski,1972231181,Nurse - Nurse Practitioner
Paula J Zalewski,1194125443,Nurse - Nurse Practitioner
Ira Zaltz,1992709406,Surgery - Orthopedic Surgery
Sardar Asim Zaman,1629018296,General Practice
Huma Zaman,1174010474,Radiology - Diagnostic Radiology
Lucia J Zamorano,1770549107,Surgery - Neurosurgery
Ashley Zanchetta,1568125599,Physician Assistant
Hannah Lynn Zank,1578240024,Obstetrics/Gynecology
John J Zappia,1497746671,Otolaryngology
Arya Zarinsefat,1548655228,Surgery - General Surgery
Sami S Zarouk,1629015664,Nephrology
John Raymond Zawacki,1831321090,Physician Assistant
Megan Clark Zawaideh,1043200256,Family Practice
Hannah Zawisa,1689306862,Physician Assistant
Maya Zayat,1063890192,Psychology - Clinical Neuropsychologist
Summer F Zayed,1033711775,Physician Assistant
Andrew Zazaian,1982692273,Internal Medicine
Samira Zebari,1467548891,Pediatric Medicine
Jenna Lynn Zech,1063940534,Physician Assistant
Ashley Nicole Zeilenga,1104488212,Obstetrics/Gynecology
Christina Zeisel,1225790546,Nurse - Nurse Practitioner
Richard P Zekman,1043426521,Oncology - Medical Oncology
Esther S Zekman,1598855678,Obstetrics/Gynecology
Daniel Aaron Zeldes,1588953657,Anesthesiology - Anesthesiologist
Steven S Zeldes,1093708844,Ophthalmology
Dawn Zelenka-Joshowitz,1245264159,Emergency Medicine
Denise L Zeleny,1053371302,Anesthesiology - Certified Registered Nurse Anesthetist
Tiffany J Zellman,1992905558,Internal Medicine
Katherine Ann Zemenick,1407005077,Physician Assistant
Gregory A Zemenick,1396735510,Surgery - Orthopedic Surgery
Amer Mohamed Zeni,1477709327,Surgery - Colorectal Surgery (formerly proctology)
Ersida Zerdelija,1831771088,Cardiology - Cardiologist
Melissa Katherine Zerwas,1396012829,Physician Assistant
Raneen Zetouna,1972071603,Nurse - Nurse Practitioner
Amanda Zhang,1942951967,Other
Ping L Zhang,1972556173,Pathology
Chi Zhang,1235596941,Nurse - Nurse Practitioner
Leah Zhang,1174976641,Anesthesiology - Anesthesiologist
Harry Zhang,1821014028,Pathology
Alaina Zhang,1851084800,Ophthalmology
Jinhui Zhao,1194251082,Anesthesiology - Anesthesiologist
Katie Guo Zhong,1922605120,Physician Assistant
Lijia Zhu,1669443388,Obstetrics/Gynecology
Arqam Zia,1225028681,Internal Medicine
James Ziadeh,1851351928,Emergency Medicine
Billie Zidel,1932835998,Obstetrics/Gynecology
Denise J Ziebarth,1801845797,Anesthesiology - Certified Registered Nurse Anesthetist
Rachel Marie Ziegler,1689075335,Physician Assistant
Matthew A Ziegler,1518124981,Surgery - Colorectal Surgery (formerly proctology)
Kathryn M Ziegler,1174781280,Surgery - General Surgery
Emma R. Zielinski,1831755008,Family Practice
Suzanne Marie Ziemke,1427285287,Nurse - Certified Nurse Midwife
Andrew James Zillgitt,1306007943,Neurology
Christopher P Zimecki,1134547870,Anesthesiology - Certified Registered Nurse Anesthetist
Kristen E Zimmer,1275883225,Physician Assistant
Kelly Zimmerman,1619370962,Nurse - Nurse Practitioner
Julia M Zimmerman,1235399205,Physician Assistant
Jonathan W Zimmerman,1609856897,Internal Medicine
Lauren Zimmermann,1972234938,Nurse - Nurse Practitioner
Tyler James Zimmermann,1740774751,Podiatry
Matthew C Zimny,1306880950,Family Practice
Antesar Zindani,1134718711,Physician Assistant
Abraham Abdo Zindani,1730831645,Nurse - Nurse Practitioner
Christopher N Zingas,1215999339,Surgery - Orthopedic Surgery
Philip J Zink,1285674408,Anesthesiology - Anesthesiologist
John Lloyd Zinkel,1033174636,Surgery - Neurosurgery
Stephen Zintsmaster,1154733418,Radiology - Diagnostic Radiology
Megan Ziske,1164914180,Physical Medicine and Rehabilitation
Natasha Zlateski,1831845460,Nurse - Nurse Practitioner
Paul Anthony Zlojutro,1255955050,Ophthalmology
Elizabeta Zlojutro,1346889185,Nurse - Nurse Practitioner
Sarah Zoabi,1972983187,Internal Medicine
Mark R Zohoury,1174530232,Internal Medicine
Caroline D Zohoury,1871574533,Family Practice
Daniel Edison Zoller,1245431212,Pediatric Medicine
Shoshan P Zolo,1083607584,Family Practice
Robert A Zoltowski,1518081116,Psychiatry
Allison Zoltowski,1346024585,Physician Assistant
Marina L Zolynsky,1942679246,Nurse - Nurse Practitioner
Melody Zoma,1548641442,Obstetrics/Gynecology
Noor Zora,1235598194,Physician Assistant
Firas Zouabi,1194814467,Family Practice
Houda Zreik,1063035996,Family Practice
Ujala Zubair,1336887157,Internal Medicine
Erik David Zuckerberg,1851455125,General Practice
Bianca Christina Zuellig,1780154765,Nurse - Nurse Practitioner
Namir David Zukkoor,1619068582,Internal Medicine
Matthew Zuska,1619239555,Podiatry
Frank Zuziak,1790248821,Nurse - Nurse Practitioner
Thomas Marshall Aaberg,1194753186,Ophthalmology
Shan E Abbas,1730362674,Neurology
Nicholas Thomas Abbey,1174052187,Psychiatry
Nicole Renee Abbgy,1144774019,Nurse - Nurse Practitioner
Cathleen M Abbott,1275630501,Family Practice
Stephanie Abbott,1386072825,Physician Assistant
Wissam Mohamad Abdallah,1043410145,Cardiology - Cardiologist
Amjad Abdallah,1528418761,Neurology
Youstina Abdallah,1679325062,Obstetrics/Gynecology
Hafsa Abdulla,1093240855,Pulmonary Disease
Jonathan E Abel,1700897196,Family Practice
Emily Jean Abele,1659012094,Pediatric Medicine
Courtney Mckay Abernathy,1073771689,Anesthesiology - Anesthesiologist
Esam Mohamed Abobaker,1225770639,Neurology
Tiana C Abouchedid,1205461100,Physician Assistant
Mohamed Abouelleil,1316408305,Surgery - Neurosurgery
Jonathan Belding Abraham,1679953848,Emergency Medicine
Liberty Anne Abraham,1962068544,Nurse - Nurse Practitioner
Farah Abu Dhais,1194498394,Pediatric Medicine
Abdullah Abu-Aqoulah,1144906116,Pediatric Medicine
George Abuaita,1891490298,Family Practice
Khalid Mohammed Abulaban,1033379458,Rheumatology - Pediatric
Godfrey Abuya,1184352478,Nurse - Nurse Practitioner
David H Adams,1679758080,Physician Assistant
Kelly Adams,1982293478,Nurse - Nurse Practitioner
Stacie Diane Adams,1679869143,Pediatric Medicine
Spencer Adams,1689315673,Pediatric Medicine
Samuel David Adams,1154018133,Pediatric Medicine
Daniel James Adams,1467862052,Physical Medicine and Rehabilitation
Marcy Lind Adams,1366770505,Nurse - Nurse Practitioner
Grant Adams,1316528276,Pediatric Medicine
David Raymond Adams,1699799619,Pediatric Medicine
Emily Jane Addington,1689452575,Physician Assistant
Akuorkor A Addy,1356330864,Pediatric Medicine
Rueben A Adegoke,1134380470,Obstetrics/Gynecology
Andrea Carol Baker Adler,1295591618,Physician Assistant
Chad E Afman,1154532448,Otolaryngology
Muriam N Afzal,1174759906,Family Practice
Ashley Nicole Agerson,1265693220,Anesthesiology - Anesthesiologist
Kirk Joseph Agerson,1245226380,Family Practice
Shefali Aggarwal,1720408313,Critical Care (Intensivists) - Pediatric
Keon Aghigh,1457191975,Pediatric Medicine
Delanie R Aguilar,1376360461,Other
Michael J Ahern,1689626418,Physician Assistant
Valerie Ann Ahern,1588665574,Nurse - Nurse Practitioner
Jawwad Masood Ahmad,1548644719,Cardiology - Pediatric Cardiologist
Mohammad Umar Ahmed,1912528225,Internal Medicine
Aiesha Ahmed,1548482573,Neurology
Asad Ahrar,1861919722,Neurology
Marguerite E Aitken,1982609095,Surgery - Plastic and Reconstructive Surgery
Muhammad Ali Akbar,1518529742,Internal Medicine
Sara Akbar,1649756685,Pulmonary Disease
Faisal Akram,1558990747,Surgery - Orthopedic Surgery
Mahrukh Fatima Akram,1417442583,Cardiology - Cardiologist
Tajuldeen Tahseen Al Hasani,1043915267,Internal Medicine
Yasser Al Khatib,1053311779,Cardiology - Cardiologist
Ghassan Al Nabhan,1326458068,Internal Medicine
Danna Al-Hadidi,1235540436,Anesthesiology - Anesthesiologist
Anas Al-Janadi,1790727360,Oncology - Hematology/Oncology
Zain Ziyad Alajjouri,1366183295,Emergency Medicine
Saleem Alameh,1902591860,Internal Medicine
Saria Alazmeh,1992482947,Internal Medicine
Amelia Emilee Albachten,1093169302,Nurse - Nurse Practitioner
Paul Thomas Alban,1043488299,Pediatric Medicine
Alfred Joseph Albano,1609054394,Cardiology - Cardiac Electrophysiology
Abdul-rahman Albeiruti,1255529285,Radiology - Diagnostic Radiology
Eiyass Albeiruti,1952503864,Ophthalmology
Rashad Albeiruti,1346509007,Anesthesiology - Anesthesiologist
Jamie Albert,1629516661,Nurse - Nurse Practitioner
Lucas Albrecht,1275369670,Physician Assistant
Alexander Jay Albrecht,1972182996,Internal Medicine
Paul Jerome Albright,1528049228,Physician Assistant
C Arthur Alcid,1871854596,Internal Medicine
Lauren Alessi,1407199466,Critical Care (Intensivists) - Pediatric
Kyle Andrew Alexander,1902335912,Sports Medicine
Kati Lynne Alexander,1184481566,Nurse - Nurse Practitioner
Dima Alfakara,1295175529,Internal Medicine
David R Alfonso,1093930190,Surgery - Plastic and Reconstructive Surgery
Shannon Marie Alger,1801265764,Physician Assistant
Kathryn B Alguire,1568468882,Oncology - Medical Oncology
Mohammad Mahmoud Hasan Alhyari,1346554912,Oncology - Hematology/Oncology
Alauldeen Hasan Ali,1932596046,Other
Shahnaz Ali,1922020478,Internal Medicine
Arshad Ali,1508178526,Internal Medicine
Jessica Rae Alighire,1043564305,Physician Assistant
Dorothy Mogilnicka Allen,1689158826,Nurse - Nurse Practitioner
Antwain D Allen,1578066163,Nurse - Nurse Practitioner
Jamie S Allen,1225078520,Nurse - Nurse Practitioner
Stacy Lu Allen,1841775483,Nurse - Nurse Practitioner
Olivia Allmen,1245095769,Physician Assistant
Ryan Allor,1891130670,Anesthesiology - Anesthesiologist
Joel Adoquaye Allotey,1376216507,Internal Medicine
Saja Mohammad A Almaaitah,1073033759,Rheumatology
Tariq Zeyad Almanaseer,1861178832,Pediatric Medicine
Matthew Almany,1245925791,Family Practice
